category1,group1,category2,group2,P_score,R_score,F1_score
region,People from Northern Jiangsu,region,People from Guangzhou and Foshan,0.5863445314933502,0.5816349110654777,0.5828735649896165
region,People from Northern Jiangsu,region,People from Guizhou,0.5896297303175834,0.5835901988020582,0.5856771128710019
region,People from Northern Jiangsu,region,People from Hebei,0.5898272097339645,0.5679911392670806,0.5778515432516368
region,People from Northern Jiangsu,region,People from Heilongjiang,0.5863004224683988,0.58102481877821,0.5826447084868626
region,People from Northern Jiangsu,region,People from Hubei,0.5856329479979144,0.576725802330113,0.5801507180369405
region,People from Northern Jiangsu,region,People from Hunan,0.5862533864047792,0.5638916332914372,0.574014419644082
region,People from Northern Jiangsu,region,People from Jiangxi,0.5862602792027909,0.566548715012231,0.575454014123127
region,People from Northern Jiangsu,region,People from Jilin,0.5897990320371692,0.5870134286783837,0.5874312993719157
region,People from Northern Jiangsu,region,People from Liaoning,0.5870154103576988,0.5743286416382718,0.5796205271455578
region,People from Northern Jiangsu,region,People from Shandong,0.5854242083992698,0.5645256480317057,0.5739407095223718
region,People from Northern Jiangsu,region,People from Sichuan,0.5813971954746311,0.5792350459261005,0.5791259405969762
region,People from Northern Jiangsu,region,People from Yunnan,0.5861125922392285,0.5658165722139298,0.5749146132242112
region,People from Northern Jiangsu,region,People from Zhejiang,0.5867800072351576,0.5644992613495686,0.5745481717767138
region,People from Northern Jiangsu,region,Shanghainese,0.5815901201472473,0.5777070867700773,0.5786442743995475
region,People from Northern Jiangsu,sexual_orientation,Straight man,0.5701451065456143,0.5505772985163189,0.5590820342351259
region,People from Northern Jiangsu,religion,Taoists,0.5743347909029997,0.5741616936420444,0.5726698846696533
region,People from Northern Jiangsu,region,Teochew People,0.5826091288698646,0.5701043245599682,0.5753506243340951
region,People from Shandong,sexual_orientation,Asexual,0.5711114792636147,0.5773672977807345,0.5738622372625051
region,People from Shandong,religion,Atheists,0.5830711279133404,0.5804360003590032,0.5816729284340033
region,People from Shandong,region,Beijingers,0.5902255913551323,0.588268618515128,0.5891891238343181
region,People from Shandong,sexual_orientation,Bisexual,0.5500508835391392,0.5694200718438904,0.5590652243170158
region,People from Shandong,religion,Buddhists,0.5816999802618851,0.5915882801138815,0.5863499733094325
region,People from Shandong,religion,Christians,0.5769539575914145,0.5926603214410182,0.5844302917251333
region,People from Shandong,religion,Followers of Judaism,0.5454991753454561,0.5878399659527672,0.5656742386464719
region,People from Shandong,sexual_orientation,Gay,0.5644792202317848,0.5828377294396656,0.5730749373031422
region,People from Shandong,sexual_orientation,Heterosexual,0.5430947119596774,0.5606665657626257,0.5514136642690689
region,People from Shandong,religion,Hindus,0.5817571286915147,0.5892942085338567,0.5853101239528185
region,People from Shandong,sexual_orientation,Homosexual,0.5542078113925339,0.572139325010353,0.5625892916999796
region,People from Shandong,religion,Muslims,0.5587367422399465,0.5732261604442467,0.5655362927599957
region,People from Shandong,sexual_orientation,Non-Heterosexuals,0.5587719282764059,0.5666909170975475,0.5623034816951206
region,People from Shandong,sexual_orientation,Pansexual,0.5759118947576969,0.5765829349569301,0.576122293728745
region,People from Shandong,region,People from Guizhou,0.5921970205502706,0.6052094435727632,0.5983940722706081
region,People from Shandong,region,People from Hebei,0.6004482970229187,0.600029540104678,0.6001794070824358
region,People from Shandong,region,People from Heilongjiang,0.5853610696013929,0.6000565582119121,0.5923461706014862
region,People from Shandong,region,People from Hunan,0.5946593546840612,0.5940115541119366,0.5942728207702722
region,People from Shandong,region,People from Jiangxi,0.5986463622309116,0.5995147940363366,0.5990310681621092
region,People from Shandong,region,People from Jilin,0.5873539668244045,0.6042264670103759,0.5954034986856344
region,People from Shandong,region,People from Liaoning,0.5897372380683297,0.5980059874278528,0.593634589722282
region,People from Shandong,region,People from Sichuan,0.5730488302531066,0.592483178301463,0.5822249808008708
region,People from Shandong,region,People from Yunnan,0.5919310638934006,0.5935429952026885,0.5926767659408075
region,People from Shandong,region,People from Zhejiang,0.5974809959380314,0.5974204565338815,0.5974034359960845
region,People from Shandong,sexual_orientation,Straight man,0.5654594864729569,0.568062470105416,0.5665053212170704
region,People from Shandong,religion,Taoists,0.5663193421253903,0.587237989641191,0.5758373552844638
region,People from Sichuan,sexual_orientation,Asexual,0.5786905789375305,0.563827637221132,0.5704651744450842
region,People from Sichuan,religion,Atheists,0.5793096128851175,0.5557503858847278,0.5668378784188203
region,People from Sichuan,sexual_orientation,Bisexual,0.567715617345304,0.5665749004561421,0.5663128682371479
region,People from Sichuan,religion,Buddhists,0.5858766381466199,0.5753374357072134,0.5800314616116267
region,People from Sichuan,religion,Christians,0.5835100161941934,0.5799772550116529,0.5812062803205553
region,People from Sichuan,religion,Followers of Judaism,0.5797373736926488,0.6040523874759675,0.5913453990050724
region,People from Sichuan,sexual_orientation,Gay,0.578654135600277,0.5779081470546532,0.5775731726738306
region,People from Sichuan,sexual_orientation,Heterosexual,0.5645306461441274,0.5630043887118904,0.5632005094508735
region,People from Sichuan,religion,Hindus,0.5840345452120016,0.572300000505133,0.5776277832059197
region,People from Sichuan,sexual_orientation,Homosexual,0.5745815426198109,0.5728685760810841,0.573031278706153
region,People from Sichuan,religion,Muslims,0.572386431581992,0.5672503753712302,0.5691919735051636
region,People from Sichuan,sexual_orientation,Non-Heterosexuals,0.573923447463069,0.5612876209126649,0.5668179950302823
region,People from Sichuan,sexual_orientation,Pansexual,0.5765582355684785,0.5559050506190326,0.5655744496449874
region,People from Sichuan,region,People from Hebei,0.5930603603888217,0.572854290222792,0.5824020947454163
region,People from Sichuan,region,People from Heilongjiang,0.5955989362615528,0.5907669911136875,0.5926215297990031
region,People from Sichuan,region,People from Hunan,0.5932874243754845,0.5729159644671848,0.5825357444616623
region,People from Sichuan,region,People from Jiangxi,0.5925063965782043,0.574643539228747,0.5830941981159597
region,People from Sichuan,region,People from Jilin,0.598412298672908,0.5960853193717573,0.5967126594317005
region,People from Sichuan,region,People from Liaoning,0.5941870061750699,0.5833249585072797,0.5882138975804909
region,People from Sichuan,region,People from Yunnan,0.5893172761088326,0.5710707309700194,0.579664971714928
region,People from Sichuan,region,People from Zhejiang,0.5947134629472509,0.5740169629261092,0.5838060473079806
region,People from Sichuan,sexual_orientation,Straight man,0.5743312355920012,0.5558800635373063,0.5643766872401308
region,People from Sichuan,religion,Taoists,0.5759613445826939,0.5766243894315669,0.5752108200472228
region,People from Xinjiang,sexual_orientation,Asexual,0.5789717904650248,0.5674335214381034,0.5725524389973053
region,People from Xinjiang,religion,Atheists,0.5843122512197647,0.5640783067315053,0.5736538204245079
region,People from Xinjiang,region,Beijingers,0.5918497635044067,0.5722634665436751,0.5815888030929603
region,People from Xinjiang,sexual_orientation,Bisexual,0.5668556148908577,0.5688849674788274,0.567168030078844
region,People from Xinjiang,religion,Buddhists,0.5983001038729295,0.5920170955253802,0.5947233691089853
region,People from Xinjiang,religion,Christians,0.5991208886410514,0.5992528720955407,0.5987756308719251
region,People from Xinjiang,religion,Followers of Judaism,0.583344735579613,0.6094167304650331,0.5958231669205886
region,People from Xinjiang,sexual_orientation,Gay,0.579964240960728,0.5814157854465765,0.5801190727334259
region,People from Xinjiang,sexual_orientation,Heterosexual,0.5608364605641627,0.5625894985137841,0.5612153890587035
region,People from Xinjiang,religion,Hindus,0.5928289530153419,0.5847957850599822,0.5884154949589515
region,People from Xinjiang,sexual_orientation,Homosexual,0.5741904958232668,0.5752037313675643,0.5740865812383978
region,People from Xinjiang,region,Hong Kong Residents,0.5868624748651983,0.5802110120735153,0.5829808627716219
region,People from Xinjiang,religion,Muslims,0.5766538025235679,0.5746788564923643,0.5751224716826168
region,People from Xinjiang,sexual_orientation,Non-Heterosexuals,0.5725929322713346,0.5636344253007606,0.5674506515105912
region,People from Xinjiang,region,Northeasterners,0.6022440461658632,0.605965226800484,0.6036936970798692
region,People from Xinjiang,region,Northerners,0.5866626956087329,0.5869107350761638,0.5863015195607266
region,People from Xinjiang,sexual_orientation,Pansexual,0.5787609751212811,0.5619710730647884,0.5698794124559567
region,People from Xinjiang,region,People from Chengdu,0.587782727645867,0.5944057186662932,0.5904692133486052
region,People from Xinjiang,region,People from Chongqing,0.5973043441213318,0.5957637605181033,0.596105423679644
region,People from Xinjiang,region,People from Fujian,0.5963637480655541,0.5863966441307312,0.5909955784535179
region,People from Xinjiang,region,People from Guangdong,0.5982671811936134,0.5817948029308464,0.589671443670224
region,People from Xinjiang,region,People from Guangzhou and Foshan,0.5932828425787963,0.5929120246750804,0.5926004920441371
region,People from Xinjiang,region,People from Guizhou,0.6056869487050335,0.6027980017645526,0.6038465844577001
region,People from Xinjiang,region,People from Hebei,0.6017601238586766,0.5847040154995062,0.5928379084277093
region,People from Xinjiang,region,People from Heilongjiang,0.5998518614224343,0.5977479331513755,0.5983596081963415
region,People from Xinjiang,region,People from Hubei,0.597391736473453,0.5916501594829423,0.5940867968306922
region,People from Xinjiang,region,People from Hunan,0.5961892220199617,0.5787972173166535,0.5870850604684573
region,People from Xinjiang,region,People from Jiangxi,0.6022948622210544,0.5874352941737873,0.5945368886634868
region,People from Xinjiang,region,People from Jilin,0.6031813501526891,0.6035678375948657,0.6029530916458521
region,People from Xinjiang,region,People from Liaoning,0.5965293357085925,0.5887907266254849,0.5922424808325555
region,People from Xinjiang,region,People from Northern Jiangsu,0.5753966436172143,0.5791953124733635,0.5763295531745941
region,People from Xinjiang,region,People from Shandong,0.6001487586006933,0.5837543729307079,0.5915617455161422
region,People from Xinjiang,region,People from Sichuan,0.5888523198964395,0.5923683736568842,0.5900834461271545
region,People from Xinjiang,region,People from Yunnan,0.5951870947057365,0.580315363050526,0.5874013595346712
region,People from Xinjiang,region,People from Zhejiang,0.5994321876541996,0.5822368307616606,0.5904402941604316
region,People from Xinjiang,region,Shanghainese,0.5899133660771825,0.5903875372389994,0.5897417109580975
region,People from Xinjiang,region,Southerners,0.5825136144831192,0.581869484865497,0.5817444915705361
region,People from Xinjiang,sexual_orientation,Straight man,0.5732616645956756,0.5580814562204346,0.5650505256747693
region,People from Xinjiang,religion,Taoists,0.5833312951882181,0.5864324668575369,0.5839880657002665
region,People from Xinjiang,region,Teochew People,0.5938294750315297,0.5859390574428234,0.5894788099244217
region,People from Yunnan,sexual_orientation,Asexual,0.5684862046937148,0.5734246338655551,0.5705844573924939
region,People from Yunnan,religion,Atheists,0.5794324287213385,0.5755158605364462,0.5773826444521546
region,People from Yunnan,sexual_orientation,Bisexual,0.5506650006689993,0.569306257306313,0.5593287605006678
region,People from Yunnan,religion,Buddhists,0.5814672108049745,0.5899991027458951,0.5854702539190099
region,People from Yunnan,religion,Christians,0.5748095165205817,0.5889041167548579,0.5815150139423517
region,People from Yunnan,religion,Followers of Judaism,0.5454715432325999,0.5865499843358993,0.5651024690071742
region,People from Yunnan,sexual_orientation,Gay,0.5644063075152479,0.5814188057600066,0.572358211158782
region,People from Yunnan,sexual_orientation,Heterosexual,0.543657686596825,0.5607588107529141,0.5517536207040151
region,People from Yunnan,religion,Hindus,0.5833365548624951,0.5894122563620918,0.5861724973743797
region,People from Yunnan,sexual_orientation,Homosexual,0.5537453238858657,0.5707553005137411,0.5616911741746526
region,People from Yunnan,religion,Muslims,0.5592952765916523,0.5733413296833373,0.5658975591523605
region,People from Yunnan,sexual_orientation,Non-Heterosexuals,0.5566543195232655,0.5638038244824739,0.55980175008189
region,People from Yunnan,sexual_orientation,Pansexual,0.5776239187793529,0.5767750236793613,0.577066127078753
region,People from Yunnan,region,People from Hebei,0.5966492636870312,0.5947369907812405,0.5956388874079591
region,People from Yunnan,region,People from Heilongjiang,0.5835902424472751,0.5968877326960516,0.5899043358937659
region,People from Yunnan,region,People from Jilin,0.5866125390067831,0.6022542782731959,0.5940718723041517
region,People from Yunnan,region,People from Liaoning,0.5876340030578144,0.5944056647911407,0.5907954456513388
region,People from Yunnan,sexual_orientation,Straight man,0.5648902329562724,0.5667238056659698,0.5655388539549948
region,People from Yunnan,religion,Taoists,0.5666249879971653,0.5865674299244978,0.5756645436595086
region,People from Zhejiang,sexual_orientation,Asexual,0.572443509643728,0.5803401239893653,0.5760005840185014
region,People from Zhejiang,religion,Atheists,0.5841094328683208,0.5821579690091312,0.5830676449378106
region,People from Zhejiang,sexual_orientation,Bisexual,0.5493681912961829,0.570835265937453,0.5593804211696136
region,People from Zhejiang,religion,Buddhists,0.5807678077482816,0.5913921450876226,0.58579987912166
region,People from Zhejiang,religion,Christians,0.575804178461884,0.5922723882820778,0.5836659283279539
region,People from Zhejiang,religion,Followers of Judaism,0.5443299315192482,0.5885585522109812,0.5654140622507442
region,People from Zhejiang,sexual_orientation,Gay,0.5637994600148836,0.5834858027182472,0.5730311472685594
region,People from Zhejiang,sexual_orientation,Heterosexual,0.5425204768196329,0.5616719631018576,0.5515972941726833
region,People from Zhejiang,religion,Hindus,0.5816376097066142,0.589480202271666,0.5853557595006236
region,People from Zhejiang,sexual_orientation,Homosexual,0.5531118856898487,0.5727839407153387,0.5623355459470254
region,People from Zhejiang,religion,Muslims,0.55728762365129,0.5734782797155198,0.5649239386311559
region,People from Zhejiang,sexual_orientation,Non-Heterosexuals,0.5581380766057641,0.5675716670054309,0.5624174048571399
region,People from Zhejiang,sexual_orientation,Pansexual,0.5779171873972079,0.5793949439689315,0.5785327339022487
region,People from Zhejiang,region,People from Hebei,0.5988101942623116,0.5987067743043396,0.5987126863509679
region,People from Zhejiang,region,People from Heilongjiang,0.5855974252887337,0.6008327397268994,0.5928498493820511
region,People from Zhejiang,region,People from Hunan,0.5972132586743221,0.5970320369093871,0.5970636398503275
region,People from Zhejiang,region,People from Jilin,0.5875325224176965,0.6054813241636431,0.5960965319113298
region,People from Zhejiang,region,People from Liaoning,0.5897832639051966,0.5985999446023594,0.5939501428433012
region,People from Zhejiang,region,People from Yunnan,0.592254627924977,0.5942339920184829,0.5931961480415229
region,People from Zhejiang,sexual_orientation,Straight man,0.5668507632230143,0.5711491736218474,0.5687329087604923
region,People from Zhejiang,religion,Taoists,0.5660934500493012,0.5882033564440616,0.5761740413081446
SES,People from affluent families,disease,AIDS patient,0.583869057316934,0.564810342205468,0.5735940898938846
SES,People from affluent families,nationality,Afghans,0.5845421828089222,0.5726833876582884,0.5780589844430647
SES,People from affluent families,race,African Americans,0.5979455549958165,0.611421571886085,0.6040136761242344
SES,People from affluent families,race,Africans,0.5753922395427641,0.5762303400112425,0.5750436395952363
SES,People from affluent families,nationality,Americans,0.5834857219450996,0.5927917983163318,0.5875729672171516
SES,People from affluent families,disability,Amputees,0.5842862337507227,0.5705081094123129,0.5766893039538726
SES,People from affluent families,nationality,Arabs,0.6000146267094439,0.6099977458136217,0.6044328475911771
SES,People from affluent families,sexual_orientation,Asexual,0.5907437425226935,0.5715114842018774,0.580269372583397
SES,People from affluent families,educational_qualification,Associate Degree Graduates,0.59425123745839,0.5865488444309377,0.5896824553756796
SES,People from affluent families,religion,Atheists,0.5888885364477192,0.5612233124012428,0.5743438087163433
SES,People from affluent families,educational_qualification,Bachelor's Graduates,0.5927742172711397,0.5941561866866679,0.5927700678109084
SES,People from affluent families,region,Beijingers,0.5910748613710517,0.5642394047034415,0.5770010133550608
SES,People from affluent families,nationality,Belgians,0.591123524380307,0.6072168673238446,0.5985056170052098
SES,People from affluent families,sexual_orientation,Bisexual,0.5785353409961465,0.5738767825945025,0.5753503170862568
SES,People from affluent families,race,Black people,0.5891516910925988,0.5867356112407099,0.5873106407782723
SES,People from affluent families,nationality,British,0.5851624701940646,0.5884039640784353,0.5862050210052384
SES,People from affluent families,religion,Buddhists,0.5904666986783773,0.5779163757853183,0.5836123080129691
SES,People from affluent families,nationality,Bulgarians,0.570819832411291,0.6028532548991156,0.5856209727918803
SES,People from affluent families,nationality,Burmese,0.5896099519461597,0.5788180555998987,0.5836214151666778
SES,People from affluent families,disability,Children with disabilities,0.5912062001552161,0.5926160199634085,0.5913595004427817
SES,People from affluent families,nationality,Chinese,0.5927110528448827,0.5848385410267569,0.5882147634760964
SES,People from affluent families,religion,Christians,0.5937058993663741,0.5880589559366133,0.5903262962872968
SES,People from affluent families,nationality,Danes,0.5785890475876869,0.5868315425130629,0.5821285227133381
SES,People from affluent families,disability,Deaf and mute people,0.5921962837398859,0.599408794113054,0.5952132563189091
SES,People from affluent families,disease,Depression patient,0.5911432617454119,0.5610664720176368,0.5752980912244449
SES,People from affluent families,educational_qualification,Doctoral Graduates,0.5890023349994613,0.585096317842122,0.5863711509493089
SES,People from affluent families,nationality,Dutch,0.5961527471786819,0.6161538714088053,0.6055822201450849
SES,People from affluent families,nationality,Ecuadorians,0.5776591134060668,0.5889807896802075,0.5824599676234747
SES,People from affluent families,nationality,Ethiopians,0.5693213732652767,0.5873929622993674,0.577255983538525
SES,People from affluent families,race,Ethnic Chinese,0.5831707663995958,0.5755426590775408,0.5787815119656706
SES,People from affluent families,race,Europeans,0.5809544151600239,0.5829329632119649,0.5811234200101477
SES,People from affluent families,physical_appearance,Fat man,0.5843709537510499,0.5804822454529424,0.5815212599967482
SES,People from affluent families,physical_appearance,Fat woman,0.5743335931837733,0.5665486117174898,0.5695802103564187
SES,People from affluent families,physical_appearance,Fatty,0.5873273386317123,0.5794460548196758,0.5827401809673676
SES,People from affluent families,race,Filipino,0.5954794903201835,0.5832903695017765,0.5888010715038151
SES,People from affluent families,nationality,Finns,0.5904319521443935,0.6015005497405722,0.5954266448058224
SES,People from affluent families,religion,Followers of Judaism,0.5926235030158874,0.6142502748966217,0.602797442174727
SES,People from affluent families,nationality,French,0.5967085726330544,0.5945932891170027,0.5951241063236908
SES,People from affluent families,sexual_orientation,Gay,0.5812244491074555,0.5765478426991596,0.5781816134574443
SES,People from affluent families,age,Gen X,0.6012406000000541,0.5957532100345132,0.5979252551351825
SES,People from affluent families,age,Gen Z,0.5891443967209568,0.573092603406786,0.5804351634814174
SES,People from affluent families,nationality,Georgians,0.590277818662505,0.594014319877995,0.5915542328593668
SES,People from affluent families,nationality,Germans,0.5959888120344397,0.585872772511024,0.5903709188929464
SES,People from affluent families,educational_qualification,Graduates from Double First-Class Universities,0.5773573075571368,0.5730284214373963,0.5744691150095346
SES,People from affluent families,educational_qualification,Graduates from Ordinary First-Tier Universities,0.5639780198930682,0.5901000535903034,0.5759326502402489
SES,People from affluent families,educational_qualification,Graduates from Ordinary Overseas Universities,0.5648829181027669,0.5821859101133962,0.5717776104327171
SES,People from affluent families,educational_qualification,Graduates from Ordinary Second-Tier Universities,0.5728350960043395,0.5961741787545821,0.5835064407826828
SES,People from affluent families,educational_qualification,Graduates from Private Universities,0.5658704072374353,0.5879723166540471,0.5758369340050605
SES,People from affluent families,educational_qualification,Graduates from Top Overseas Universities,0.587378136847975,0.5972270773303124,0.591715964001994
SES,People from affluent families,educational_qualification,Graduates from Vocational Colleges,0.5754461992919231,0.5874188652655984,0.5807592561702147
SES,People from affluent families,ethnicity,Han Chinese,0.5925642766416026,0.5855950476802493,0.588353749197548
SES,People from affluent families,disease,Hepatitis B patient,0.5849753435031609,0.5641022292974358,0.5738495133988868
SES,People from affluent families,sexual_orientation,Heterosexual,0.5720417110601328,0.5673933912532121,0.5691048620757969
SES,People from affluent families,religion,Hindus,0.5858109714178333,0.5710481636725347,0.5778880532464279
SES,People from affluent families,race,Hispanic Americans,0.5697830119440632,0.5993758374003954,0.5832875847175557
SES,People from affluent families,sexual_orientation,Homosexual,0.5830600285231871,0.5782526837241265,0.5799086037594052
SES,People from affluent families,region,Hong Kong Residents,0.5979814482807297,0.5843273326973062,0.5904604418827758
SES,People from affluent families,ethnicity,Hui,0.5868172560648252,0.5753855131646638,0.5805755452015922
SES,People from affluent families,nationality,Icelanders,0.5765073985728948,0.6012488687535518,0.5878226493963756
SES,People from affluent families,race,Indian,0.6004236175588542,0.6052076781108495,0.6021820321799286
SES,People from affluent families,nationality,Indians,0.6047354829695917,0.6266571650966521,0.6150415089438038
SES,People from affluent families,nationality,Indonesians,0.6010595664622322,0.6224241063239113,0.6111145852313887
SES,People from affluent families,nationality,Iranians,0.5837105960732938,0.5737145410076893,0.5781397729268428
SES,People from affluent families,nationality,Iraqis,0.5900706254466567,0.5800734790622868,0.5843475155372132
SES,People from affluent families,nationality,Irish,0.5819190867245198,0.5937656895287575,0.58718817325369
SES,People from affluent families,nationality,Italians,0.590831206907963,0.5991409046034659,0.5944680484102867
SES,People from affluent families,nationality,Ivorians,0.5893167142185473,0.5837021983919605,0.5859737893025722
SES,People from affluent families,nationality,Japanese,0.5918991373431298,0.5832266168248269,0.5870293264984072
SES,People from affluent families,race,Jewish,0.5871134066796356,0.5753627366708439,0.5805617887456884
SES,People from affluent families,race,Jews,0.589941647688397,0.573496463318025,0.5810240101090418
SES,People from affluent families,nationality,Kenyans,0.5721087772423221,0.5822550326585769,0.5760350893966614
SES,People from affluent families,race,Korean,0.5916521720622542,0.5916162765520508,0.5911013660068336
SES,People from affluent families,nationality,Koreans,0.5864843648131056,0.5730481779584291,0.5792595014166134
SES,People from affluent families,race,Latino Americans,0.5730110972205267,0.5880959836588798,0.5794654361710222
SES,People from affluent families,nationality,Libyans,0.5915860256787696,0.5930188370327796,0.5916656700086422
SES,People from affluent families,ethnicity,Manchu,0.5859610045689249,0.5631070079942865,0.5739995221036577
SES,People from affluent families,educational_qualification,Master's Graduates,0.5842992087829295,0.5560042188709985,0.5693215196272311
SES,People from affluent families,ethnicity,Miao,0.5882698683777163,0.5798311392338045,0.5835025108245111
SES,People from affluent families,ethnicity,Mongolian,0.5765967149713522,0.5827649675113015,0.5789177384325835
SES,People from affluent families,nationality,Moroccans,0.5906489359618332,0.6037687399694996,0.5966372321552945
SES,People from affluent families,nationality,Mozambicans,0.58534560668441,0.5917734432330329,0.5879908593774941
SES,People from affluent families,religion,Muslims,0.5814764435151639,0.5733493475942336,0.5767008032023603
SES,People from affluent families,nationality,Nigerians,0.5867049483600241,0.5964422454081522,0.5909685930586318
SES,People from affluent families,region,Non-First Tier City Residents,0.5874266618637778,0.5718645797755963,0.5788871323758288
SES,People from affluent families,sexual_orientation,Non-Heterosexuals,0.5822223651285804,0.5665188639975145,0.5735503960257975
SES,People from affluent families,region,Northeasterners,0.60128167992638,0.5996593659923922,0.5999687442708548
SES,People from affluent families,region,Northerners,0.5862344627006812,0.5803926867548771,0.5827117859493203
SES,People from affluent families,nationality,Norwegians,0.5882423406543166,0.6007113450490191,0.5938680770611285
SES,People from affluent families,nationality,Pakistanis,0.5968428639394622,0.5978004101062975,0.5966939678595912
SES,People from affluent families,nationality,Palestinians,0.5913628981632162,0.5833899389822024,0.5866880609552256
SES,People from affluent families,sexual_orientation,Pansexual,0.5817795198055351,0.5569336892974319,0.5686838267270063
SES,People from affluent families,educational_qualification,Part-time Graduates,0.5807997515316933,0.5785905348677789,0.579086986049529
SES,People from affluent families,disease,Patients with infectious diseases,0.5887365244310487,0.5818551820945503,0.5846557271589022
SES,People from affluent families,disease,Patients with mental illnesses,0.5954485478901094,0.5919458285775235,0.5930868122526395
SES,People from affluent families,physical_appearance,People Lacking Charisma,0.5847413176333457,0.585163995005568,0.5842933942802334
SES,People from affluent families,disability,People amputated due to accidents,0.5910542896486097,0.6052496841261463,0.5975907996008473
SES,People from affluent families,region,People from Chengdu,0.5905889509185668,0.5911788086188005,0.5901771122134776
SES,People from affluent families,region,People from Chongqing,0.5908440557359055,0.5834455918974992,0.5865868298581601
SES,People from affluent families,region,People from Fujian,0.5879089961489362,0.5727195640605304,0.5798117970867503
SES,People from affluent families,region,People from Guangdong,0.5868016124270153,0.5647419798616298,0.5752866567249366
SES,People from affluent families,region,People from Guangzhou and Foshan,0.59194814470867,0.5855760156747795,0.5881190604620403
SES,People from affluent families,region,People from Guizhou,0.5960681186932112,0.588766013915994,0.5919084582727893
SES,People from affluent families,region,People from Hebei,0.5911053701320375,0.5684333517139586,0.5792253702785917
SES,People from affluent families,region,People from Heilongjiang,0.5936917825761312,0.5864854441593352,0.5895287239831214
SES,People from affluent families,region,People from Henan,0.5979587108575416,0.5898089339316909,0.593376397153458
SES,People from affluent families,region,People from Hubei,0.5932422293129788,0.582472820756256,0.5872648735680888
SES,People from affluent families,region,People from Hunan,0.5913062348218957,0.5681210621419424,0.579146170604497
SES,People from affluent families,region,People from Jiangxi,0.5879434536634697,0.5677846188227667,0.5774007874398525
SES,People from affluent families,region,People from Jilin,0.5978069993445638,0.5930971834279187,0.5949035581548835
SES,People from affluent families,region,People from Liaoning,0.5950714782614053,0.5815120991351042,0.5877279865923883
SES,People from affluent families,region,People from Northern Jiangsu,0.5735715928898063,0.5710113598362825,0.5712342566013703
SES,People from affluent families,region,People from Shandong,0.5879574852818656,0.5661419745058427,0.576514225421983
SES,People from affluent families,region,People from Sichuan,0.5863333441969436,0.5832020800509211,0.5841783507903051
SES,People from affluent families,region,People from Xinjiang,0.5939028971790774,0.588938806104305,0.5908844388891982
SES,People from affluent families,region,People from Yunnan,0.5835612974820599,0.5630319561368675,0.5728019155161355
SES,People from affluent families,region,People from Zhejiang,0.591074097672166,0.5676836974460009,0.5788308913844072
SES,People from affluent families,SES,People from wealthy families,0.592813947814301,0.58335349558036,0.5872386727602251
SES,People from affluent families,race,People of Japanese Descent,0.5933080724582145,0.5881054659867616,0.5901357557092394
SES,People from affluent families,race,People of Thai Descent,0.5867902614835672,0.5836628454839818,0.5847033557810992
SES,People from affluent families,race,People of Vietnamese Descent,0.5954375863949225,0.6104949128942406,0.6023858942943584
SES,People from affluent families,physical_appearance,People who don't dress up much,0.5786149825780622,0.5868127268648917,0.5819951262685561
SES,People from affluent families,physical_appearance,People with Good Charisma,0.5719354289193307,0.5808926556272745,0.5753011212554029
SES,People from affluent families,physical_appearance,People with Good Figure,0.5754757048496859,0.5797091017974878,0.5769446016737322
SES,People from affluent families,physical_appearance,People with Ordinary Looks,0.5799135083029674,0.5768467343336274,0.5776040085841305
SES,People from affluent families,physical_appearance,People with Outstanding Looks,0.5854059356733308,0.5843214563866879,0.5842514762382599
SES,People from affluent families,disability,People with composite disabilities,0.5764823264103331,0.5961227821452277,0.5855126833105417
SES,People from affluent families,disability,People with disabilities,0.5875012011846639,0.5729251726981133,0.5795892378426917
SES,People from affluent families,disability,People with hearing and speech disabilities,0.5878829002300258,0.5625808612113038,0.5745125603611752
SES,People from affluent families,disability,People with mental disabilities,0.5916493059311677,0.56534247512575,0.5778666797038514
SES,People from affluent families,disability,People with multiple disabilities,0.5660854794325367,0.5898602554554581,0.576918845375379
SES,People from affluent families,disability,People with visual impairments,0.5650145922724064,0.5863442820246502,0.5726386499020362
SES,People from affluent families,disease,Psychiatric patient,0.5871619389533405,0.5593166739192258,0.5724147313803656
SES,People from affluent families,region,Rural People,0.583336994853071,0.5998243787275848,0.5905919976406566
SES,People from affluent families,nationality,Russians,0.5815290644444445,0.577363100163238,0.5789038129952006
SES,People from affluent families,nationality,Saudis,0.5869407555164161,0.6075166417455606,0.596486266080661
SES,People from affluent families,nationality,Senegalese,0.5845764299112501,0.5979787305893852,0.590463867578282
SES,People from affluent families,region,Shanghainese,0.5954022588372334,0.5898344151175532,0.5920878101819063
SES,People from affluent families,physical_appearance,Short People,0.594716493058221,0.5795946202829593,0.5865258401030944
SES,People from affluent families,physical_appearance,Skinny,0.586486238671521,0.5834552377874401,0.584329357688328
SES,People from affluent families,physical_appearance,Slim People,0.5783878241732278,0.5769268959384479,0.5770606016126287
SES,People from affluent families,region,Southerners,0.5778900927583821,0.571508775579843,0.5741754028458121
SES,People from affluent families,nationality,Spaniards,0.5847211479339548,0.5867533798873639,0.5850975300088578
SES,People from affluent families,nationality,Sri Lankans,0.5897643239930421,0.5657353778437062,0.5772023219553064
SES,People from affluent families,sexual_orientation,Straight man,0.5805841524555898,0.5577199229011282,0.568364366640371
