category1,group1,category2,group2,P_score,R_score,F1_score
SES,People from working-class families,gender,male professor,0.5906781823628561,0.5948108417098251,0.5924091321941266
SES,People from working-class families,gender,male staff,0.6008243376986032,0.6169892069126289,0.6085837259288763
SES,People from working-class families,gender,male student,0.5831767707315397,0.5952506491573908,0.5887307431393057
SES,People from working-class families,gender,man,0.5921418193589758,0.5905419071239454,0.5909664579287723
SES,People from working-class families,age,maternal grandfather,0.5956853074282549,0.6027023034048217,0.5988637872061499
SES,People from working-class families,age,maternal grandmother,0.591523477845967,0.5908565169560566,0.5908959715515988
SES,People from working-class families,age,middle school student,0.5999322342692743,0.6065301025191779,0.6027673147669872
SES,People from working-class families,age,middle-aged people,0.5998306872860053,0.5980965178849809,0.5986205646813204
SES,People from working-class families,age,millennials,0.5829856227888793,0.5697196664293946,0.5757709298661405
SES,People from working-class families,gender,mother,0.5843465186931469,0.5951610014946372,0.5891310945705132
SES,People from working-class families,age,old man,0.5970049334896935,0.6108154646436713,0.6035524070942164
SES,People from working-class families,age,old woman,0.5949577964552221,0.6019736513962434,0.5980692820841091
SES,People from working-class families,gender,older brother,0.5782403653111968,0.6013339399494262,0.5889625590401912
SES,People from working-class families,gender,older sister,0.5908816598003699,0.6115559692355408,0.600581473393763
SES,People from working-class families,age,post-2000s,0.5736472084787156,0.5847949492048334,0.5788686935548429
SES,People from working-class families,age,post-70s,0.604556708362858,0.6034053361710207,0.6035680855497901
SES,People from working-class families,age,post-80s,0.5839127751378766,0.5918787876363555,0.5872853355509398
SES,People from working-class families,age,retirees,0.5901231352439142,0.5950085451655264,0.5921591791759957
SES,People from working-class families,gender,son,0.5819168451621577,0.6080197857140943,0.5941010846032037
SES,People from working-class families,age,teenager,0.6005650861890532,0.6096315745878037,0.6047028558540466
SES,People from working-class families,gender,uncle,0.5781664321553509,0.6009054685613356,0.5886048459534748
SES,People from working-class families,gender,unmarried female,0.589343468302194,0.5920631799984861,0.5902896070002038
SES,People from working-class families,gender,widowed female,0.5895745305367458,0.5874259735331123,0.588094389769766
SES,People from working-class families,gender,woman,0.598435742416601,0.6075156829290158,0.6026437194639696
SES,People from working-class families,age,young Adults,0.5946934521198273,0.5932102424127085,0.5934417104673764
SES,People from working-class families,age,young guy,0.6016499373415525,0.6185810843638742,0.6097475045721898
SES,People from working-class families,age,young lady,0.6073434922430251,0.6221353937814265,0.6144728300380118
SES,People from working-class families,age,young people,0.6008226957379116,0.5999092774948588,0.5999950790708816
SES,People from working-class families,gender,younger brother,0.5950689536553843,0.6128273668282392,0.6035981757773293
SES,People from working-class families,gender,younger sister,0.6054975887139639,0.6233747531036367,0.6140778919740281
race,People of Japanese Descent,race,African Americans,0.6128697859204334,0.5820170185416217,0.5965728157096439
race,People of Japanese Descent,race,Africans,0.6152940716432489,0.5946334992953832,0.6042567595191624
race,People of Japanese Descent,sexual_orientation,Asexual,0.5939517513565395,0.5837677013800011,0.5882930733772539
race,People of Japanese Descent,religion,Atheists,0.5724222282195063,0.5837162959309499,0.5776681313783666
race,People of Japanese Descent,region,Beijingers,0.6096869500218958,0.615559401633083,0.6123699478049209
race,People of Japanese Descent,sexual_orientation,Bisexual,0.5959662622779656,0.5830613635300438,0.589022040175163
race,People of Japanese Descent,race,Black people,0.6108869221401081,0.5988402457340903,0.6040555337368188
race,People of Japanese Descent,religion,Buddhists,0.6032949772041306,0.608215652730154,0.6053964467387897
race,People of Japanese Descent,religion,Christians,0.6102454968120741,0.6151774567754372,0.6122573936115141
race,People of Japanese Descent,race,Europeans,0.6051846659460733,0.5955224922199943,0.5996836376262507
race,People of Japanese Descent,race,Filipino,0.6204402014968439,0.6140456197138087,0.6166171696543861
race,People of Japanese Descent,religion,Followers of Judaism,0.6236383125101461,0.6294341888454776,0.6262258699688433
race,People of Japanese Descent,sexual_orientation,Gay,0.5896725584685371,0.5965936736244223,0.5924717626277951
race,People of Japanese Descent,sexual_orientation,Heterosexual,0.5883007260807576,0.5882499122572511,0.5878405262751699
race,People of Japanese Descent,religion,Hindus,0.6031970225526515,0.5815075231707039,0.5915614129696491
race,People of Japanese Descent,race,Hispanic Americans,0.6120199526565663,0.5902380595913091,0.6002409506596887
race,People of Japanese Descent,sexual_orientation,Homosexual,0.6016232231332584,0.5719715803298248,0.5858813966210713
race,People of Japanese Descent,region,Hong Kong Residents,0.6167914685625467,0.5907159148906329,0.6031663688813678
race,People of Japanese Descent,race,Indian,0.6257630372483889,0.6336957976665323,0.629470170703578
race,People of Japanese Descent,race,Jewish,0.6179845239697159,0.6158681528615779,0.61657563953296
race,People of Japanese Descent,race,Jews,0.6134637084425144,0.608832843804165,0.6108364918795617
race,People of Japanese Descent,race,Latino Americans,0.6132611757603245,0.584483810857254,0.5980040087814182
race,People of Japanese Descent,religion,Muslims,0.6169993552752739,0.5776883520653858,0.5960483280716887
race,People of Japanese Descent,region,Non-First Tier City Residents,0.6151288754489647,0.6161967250539445,0.6153115417914412
race,People of Japanese Descent,sexual_orientation,Non-Heterosexuals,0.6081443334479466,0.5987682574621552,0.6030480089547384
race,People of Japanese Descent,region,Northeasterners,0.6011168568400863,0.5951221892922561,0.5977710915278204
race,People of Japanese Descent,region,Northerners,0.6065676388601416,0.5956008005674153,0.6006760823644817
race,People of Japanese Descent,sexual_orientation,Pansexual,0.5986428478980036,0.578885862956176,0.587824811911611
race,People of Japanese Descent,region,People from Chengdu,0.6065659230442833,0.5980523386863604,0.6019503215084905
race,People of Japanese Descent,region,People from Chongqing,0.6080418415578868,0.608886914296051,0.6081720461016116
race,People of Japanese Descent,region,People from Fujian,0.6097930417701661,0.5947065421715084,0.601824791338761
race,People of Japanese Descent,region,People from Guangdong,0.611879618448231,0.6065868949701664,0.6088050418632774
race,People of Japanese Descent,region,People from Guangzhou and Foshan,0.6158115952775098,0.5994999301318386,0.6071806517488139
race,People of Japanese Descent,region,People from Guizhou,0.6109075026000127,0.5837263435086085,0.5967478512225572
race,People of Japanese Descent,region,People from Hebei,0.6168805100255131,0.5912983895088575,0.6035536701172035
race,People of Japanese Descent,region,People from Heilongjiang,0.6091180580872496,0.5865898512311363,0.5971617815287217
race,People of Japanese Descent,region,People from Henan,0.6128688722749219,0.5944105525612167,0.6031868315593588
race,People of Japanese Descent,region,People from Hubei,0.6233219047881061,0.611584440595615,0.6170089141552493
race,People of Japanese Descent,region,People from Hunan,0.6179892939069996,0.6054246217567728,0.6112582141197986
race,People of Japanese Descent,region,People from Jiangxi,0.6188770868393205,0.6009126325941975,0.609369580086714
race,People of Japanese Descent,region,People from Jilin,0.6193546226737909,0.5970423821645247,0.6075253257099886
race,People of Japanese Descent,region,People from Liaoning,0.6125121888331169,0.6001380878514138,0.6058477056055254
race,People of Japanese Descent,region,People from Northern Jiangsu,0.6100644737714642,0.5760716593916733,0.5915582691015076
race,People of Japanese Descent,region,People from Shandong,0.6050619486316523,0.5963718053555674,0.6002251448705709
race,People of Japanese Descent,region,People from Sichuan,0.6083970083507274,0.5919504138737618,0.5997256057849829
race,People of Japanese Descent,region,People from Xinjiang,0.6131462650958467,0.5924100929124344,0.6022346355920829
race,People of Japanese Descent,region,People from Yunnan,0.6082334338232528,0.5807307663291723,0.5938494618609171
race,People of Japanese Descent,region,People from Zhejiang,0.6209022687829059,0.6140570081426849,0.6170051410421238
race,People of Japanese Descent,race,People of Thai Descent,0.6178113933291324,0.621863192888008,0.6195337880514936
race,People of Japanese Descent,race,People of Vietnamese Descent,0.6196656715178835,0.6146295013419096,0.6167780117172262
race,People of Japanese Descent,region,Rural People,0.614005502350753,0.601503429637439,0.6073546688692227
race,People of Japanese Descent,region,Shanghainese,0.6123024366212928,0.6202310449662416,0.615922718981038
race,People of Japanese Descent,region,Southerners,0.6093993678966665,0.6016661385571734,0.6051376897726
race,People of Japanese Descent,sexual_orientation,Straight man,0.602492423346324,0.5820242083529261,0.591614686430858
race,People of Japanese Descent,religion,Taoists,0.5977886703379438,0.577572707417782,0.5870440458642964
race,People of Japanese Descent,region,Teochew People,0.6176562427633938,0.59094277703664,0.6037254522606013
race,People of Japanese Descent,race,White Americans,0.6070685587695779,0.5790891526794559,0.5920807037585966
race,People of Thai Descent,race,African Americans,0.6102770623233583,0.5763815003073114,0.5923798132655967
race,People of Thai Descent,race,Africans,0.6141298508796936,0.5903934804865947,0.6015585876810245
race,People of Thai Descent,sexual_orientation,Asexual,0.5900634578951113,0.5763165698929147,0.5826272772563683
race,People of Thai Descent,religion,Atheists,0.5722012457257745,0.5789162308101594,0.5752315447199121
race,People of Thai Descent,region,Beijingers,0.6105138203272453,0.6119497584608885,0.6110456159863716
race,People of Thai Descent,sexual_orientation,Bisexual,0.5918431019681132,0.5758668949291577,0.5833601665038329
race,People of Thai Descent,race,Black people,0.6129841887329708,0.5966891869347977,0.6040149178013908
race,People of Thai Descent,religion,Buddhists,0.6000411246310581,0.6000629209138296,0.599781421202046
race,People of Thai Descent,religion,Christians,0.6093845068262174,0.609896682202816,0.6093037161116417
race,People of Thai Descent,race,Europeans,0.6031108083526648,0.5906468300625335,0.5962893468909272
race,People of Thai Descent,race,Filipino,0.6194137596610758,0.6088445137067705,0.6135382167532781
race,People of Thai Descent,religion,Followers of Judaism,0.6159946239213879,0.6175189036689076,0.6165155375681594
race,People of Thai Descent,sexual_orientation,Gay,0.5922352729651791,0.5951261868079504,0.5931108873098706
race,People of Thai Descent,sexual_orientation,Heterosexual,0.5880528030556676,0.5850814906033602,0.5861776127959742
race,People of Thai Descent,religion,Hindus,0.5955909626860904,0.5721205631509806,0.583105927062595
race,People of Thai Descent,race,Hispanic Americans,0.6124438505906326,0.5873200984282808,0.598999196438344
race,People of Thai Descent,sexual_orientation,Homosexual,0.5906627712939495,0.5591490345206548,0.5739682318773557
race,People of Thai Descent,region,Hong Kong Residents,0.6096070465805766,0.5823656078223344,0.5954071231595762
race,People of Thai Descent,race,Indian,0.6262407132729828,0.629662088838666,0.627741045375102
race,People of Thai Descent,race,Jews,0.6092012309326003,0.6008341245424862,0.6047121483402756
race,People of Thai Descent,race,Latino Americans,0.6102175172675526,0.5785201497273097,0.5934499231492274
race,People of Thai Descent,religion,Muslims,0.6028780278423403,0.564010640176443,0.5822218203137064
race,People of Thai Descent,region,Non-First Tier City Residents,0.6129411530115244,0.6094756879366994,0.6108985303330484
race,People of Thai Descent,sexual_orientation,Non-Heterosexuals,0.6016648090465576,0.5895109237319204,0.595181439965289
race,People of Thai Descent,region,Northeasterners,0.6021488821113502,0.5925898377056961,0.5970382753309312
race,People of Thai Descent,region,Northerners,0.6055614255700517,0.5916378248920325,0.5982032915961887
race,People of Thai Descent,sexual_orientation,Pansexual,0.5983021752502219,0.5755055162304404,0.5859853623748569
race,People of Thai Descent,region,People from Chengdu,0.6090700074366713,0.5964491324808433,0.6023856963102634
race,People of Thai Descent,region,People from Chongqing,0.6130799870925604,0.6093990091097394,0.6109955347700661
race,People of Thai Descent,region,People from Fujian,0.6049831789204013,0.5866056079422677,0.5953385717037952
race,People of Thai Descent,region,People from Guangdong,0.6062592894516208,0.5985921750014479,0.6020305457075575
race,People of Thai Descent,region,People from Guangzhou and Foshan,0.6105277596885322,0.5912229283243163,0.600375147176604
race,People of Thai Descent,region,People from Guizhou,0.6056816036745662,0.5760364827367809,0.590212163079035
race,People of Thai Descent,region,People from Hebei,0.6061989090681731,0.578388386457176,0.5917150923920856
race,People of Thai Descent,region,People from Heilongjiang,0.6054323439308057,0.5795908964810517,0.591774253384585
race,People of Thai Descent,region,People from Henan,0.608507912245963,0.5871204796744992,0.5973148354470612
race,People of Thai Descent,region,People from Hubei,0.6171166914177465,0.6021363860303229,0.6091948434546753
race,People of Thai Descent,region,People from Hunan,0.6168759568051978,0.6009560283723768,0.6084521678122845
race,People of Thai Descent,region,People from Jiangxi,0.6126532092526719,0.5916210735564703,0.6016011434596974
race,People of Thai Descent,region,People from Jilin,0.6125928578359303,0.5872690811371192,0.5992180900204749
race,People of Thai Descent,region,People from Liaoning,0.6082202150908291,0.5925777235792743,0.5999296778478683
race,People of Thai Descent,region,People from Northern Jiangsu,0.6041953294763903,0.5677398368569285,0.5843947337282716
race,People of Thai Descent,region,People from Shandong,0.6011153342867274,0.5891017576999212,0.5946173065983097
race,People of Thai Descent,region,People from Sichuan,0.6089027913717123,0.5884467261077384,0.5981647687315705
race,People of Thai Descent,region,People from Xinjiang,0.6117728170102987,0.5880492912907885,0.5993506253466138
race,People of Thai Descent,region,People from Yunnan,0.609390447519333,0.5782953317348773,0.5931226931285772
race,People of Thai Descent,region,People from Zhejiang,0.6156565696695746,0.6055601504229722,0.610182985663414
race,People of Thai Descent,region,Rural People,0.607327410690413,0.5912856628027188,0.5989093018412825
race,People of Thai Descent,region,Shanghainese,0.6121987568873626,0.6151939082604189,0.6134262446715282
race,People of Thai Descent,region,Southerners,0.6060437589883805,0.5952657334424637,0.6002794588660146
race,People of Thai Descent,sexual_orientation,Straight man,0.5994395384421716,0.5762917643119564,0.5872205668589571
race,People of Thai Descent,religion,Taoists,0.5926261769987667,0.5695930374505926,0.5804750196212112
race,People of Thai Descent,region,Teochew People,0.6099286055552489,0.5809347624900187,0.5947891137642077
race,People of Thai Descent,race,White Americans,0.6038768226866955,0.5733414647670892,0.5876001410342596
race,People of Vietnamese Descent,race,African Americans,0.6048751011490822,0.5797019115752644,0.591485444649502
race,People of Vietnamese Descent,race,Africans,0.6114676151321166,0.595846452543305,0.6029906793911424
race,People of Vietnamese Descent,sexual_orientation,Asexual,0.5762089484859081,0.5712725631537892,0.573197132526409
race,People of Vietnamese Descent,religion,Atheists,0.5618119409291057,0.5759497329525582,0.5683899415103165
race,People of Vietnamese Descent,region,Beijingers,0.5982266468306382,0.6075960969345438,0.6026016316894028
race,People of Vietnamese Descent,sexual_orientation,Bisexual,0.5787807032465935,0.5711456341324029,0.5744911602433816
race,People of Vietnamese Descent,race,Black people,0.5992581459783739,0.5917053649662644,0.5946759571551635
race,People of Vietnamese Descent,religion,Buddhists,0.5896776533600959,0.5974416458471254,0.5931684282805884
race,People of Vietnamese Descent,religion,Christians,0.5994267113506794,0.6075216652204593,0.6030040955170989
race,People of Vietnamese Descent,race,Europeans,0.5959857760589252,0.5909688676916813,0.5928230087828729
race,People of Vietnamese Descent,race,Filipino,0.6073455935524356,0.6053882689886195,0.6057471546034018
race,People of Vietnamese Descent,religion,Followers of Judaism,0.6077924968971722,0.6170650201755158,0.6120769283261852
race,People of Vietnamese Descent,sexual_orientation,Gay,0.5751073059574183,0.5868505401950743,0.5802657389754636
race,People of Vietnamese Descent,sexual_orientation,Heterosexual,0.5727263067030546,0.577782784146492,0.5747721319020999
race,People of Vietnamese Descent,religion,Hindus,0.5933202139826285,0.5760280242258752,0.5839496879596953
race,People of Vietnamese Descent,race,Hispanic Americans,0.6045689450074283,0.5873470193455144,0.595126459641116
race,People of Vietnamese Descent,sexual_orientation,Homosexual,0.5816169481562532,0.5590362732933052,0.5695679647767026
race,People of Vietnamese Descent,region,Hong Kong Residents,0.6111432681835833,0.5911787450668358,0.600609794542903
race,People of Vietnamese Descent,race,Indian,0.6106378743261621,0.6221463210357908,0.6160405657270498
race,People of Vietnamese Descent,race,Jewish,0.6001106815723082,0.6029806359567575,0.6011677357989053
race,People of Vietnamese Descent,race,Jews,0.5981088203455632,0.5974371417736014,0.5974468387042483
race,People of Vietnamese Descent,race,Latino Americans,0.6074890110036756,0.5841723733350762,0.5950263965333629
race,People of Vietnamese Descent,religion,Muslims,0.6068873972183576,0.5734264940644304,0.5889943583902938
race,People of Vietnamese Descent,region,Non-First Tier City Residents,0.6061476382972866,0.6114433743916023,0.6084046162151057
race,People of Vietnamese Descent,sexual_orientation,Non-Heterosexuals,0.5894157068036935,0.5853771729504361,0.5870000890949193
race,People of Vietnamese Descent,region,Northeasterners,0.5948900631141095,0.5934196291934877,0.5937840475922539
race,People of Vietnamese Descent,region,Northerners,0.5994137947758039,0.5935607838787531,0.5960691660773336
race,People of Vietnamese Descent,sexual_orientation,Pansexual,0.585547662063225,0.5706418275430396,0.5771794184908137
race,People of Vietnamese Descent,region,People from Chengdu,0.5981315824350244,0.5943515850394442,0.5958533472986075
race,People of Vietnamese Descent,region,People from Chongqing,0.5989255365794119,0.6035965831167456,0.6009263388164665
race,People of Vietnamese Descent,region,People from Fujian,0.6029920682612092,0.5930899803460848,0.5976169493538562
race,People of Vietnamese Descent,region,People from Guangdong,0.6004812902008946,0.6007276759059592,0.6001329110427336
race,People of Vietnamese Descent,region,People from Guangzhou and Foshan,0.6100540841343226,0.5990698015524282,0.6040751050191897
race,People of Vietnamese Descent,region,People from Guizhou,0.60711495533134,0.5864120777508225,0.5962224972217974
race,People of Vietnamese Descent,region,People from Hebei,0.6122655420164976,0.5921326598063821,0.6016742363128633
race,People of Vietnamese Descent,region,People from Heilongjiang,0.603605616577836,0.5864765203680641,0.5944000243158766
race,People of Vietnamese Descent,region,People from Henan,0.6076447979316243,0.5945435176866177,0.6006231822837622
race,People of Vietnamese Descent,region,People from Hubei,0.6160952856852895,0.6094226121192887,0.6123005532437846
race,People of Vietnamese Descent,region,People from Hunan,0.6113647992057459,0.6040709984799226,0.6072503469529607
race,People of Vietnamese Descent,region,People from Jiangxi,0.6122598731446833,0.5995049153055464,0.6053609079193502
race,People of Vietnamese Descent,region,People from Jilin,0.6123340911571942,0.5959881119548328,0.6035416111468322
race,People of Vietnamese Descent,region,People from Liaoning,0.6071162424567673,0.5992319305185918,0.6026902277781455
race,People of Vietnamese Descent,region,People from Northern Jiangsu,0.6055760521155137,0.5773870885435842,0.5900790957240467
race,People of Vietnamese Descent,region,People from Shandong,0.5975597740556949,0.5937449341783156,0.5951391921466233
race,People of Vietnamese Descent,region,People from Sichuan,0.6028762351180244,0.5918483950006657,0.596905291494396
race,People of Vietnamese Descent,region,People from Xinjiang,0.6090601215277005,0.5936940026435035,0.6008554189293472
race,People of Vietnamese Descent,region,People from Yunnan,0.6030980657583983,0.5816105227599773,0.5917784606879072
race,People of Vietnamese Descent,region,People from Zhejiang,0.6123451275957955,0.6103990340247901,0.6108725770480103
race,People of Vietnamese Descent,race,People of Thai Descent,0.608435043396476,0.6164797119891796,0.612092600371211
race,People of Vietnamese Descent,region,Rural People,0.6047157905995846,0.5975086155673887,0.6007372813665459
race,People of Vietnamese Descent,region,Shanghainese,0.5994654929637909,0.6102478397389253,0.6044651077191034
race,People of Vietnamese Descent,region,Southerners,0.5995106390899136,0.5973066710645244,0.5979892643434661
race,People of Vietnamese Descent,sexual_orientation,Straight man,0.5930381091163744,0.5778007698910577,0.5848117011880117
race,People of Vietnamese Descent,religion,Taoists,0.5884431415925855,0.5728535880537137,0.5800650783315084
race,People of Vietnamese Descent,region,Teochew People,0.6120526468767239,0.5914683073154978,0.6012248621397728
race,People of Vietnamese Descent,race,White Americans,0.5973434848616822,0.5748975528686335,0.5852068977223502
physical_appearance,People who don't dress up much,race,African Americans,0.5807149891551459,0.5589601245961447,0.569016320052381
physical_appearance,People who don't dress up much,race,Africans,0.5793717792907427,0.5679034153216107,0.5729444992923459
physical_appearance,People who don't dress up much,sexual_orientation,Asexual,0.5787582803010148,0.5760524780449281,0.5766758373805455
physical_appearance,People who don't dress up much,religion,Atheists,0.5577063340574296,0.5750422088849627,0.5656443240693498
physical_appearance,People who don't dress up much,region,Beijingers,0.579567699908286,0.5907760360675265,0.5846947479617688
physical_appearance,People who don't dress up much,sexual_orientation,Bisexual,0.5724606347125116,0.5662542647785611,0.5687707766800683
physical_appearance,People who don't dress up much,race,Black people,0.5796858633449895,0.5743036671008549,0.5760837608007945
physical_appearance,People who don't dress up much,religion,Buddhists,0.5753046680265451,0.586005900960896,0.5800532354612935
physical_appearance,People who don't dress up much,religion,Christians,0.5755648977534715,0.5866853723692339,0.5804497179250384
physical_appearance,People who don't dress up much,race,Ethnic Chinese,0.5888354537032899,0.6016554506382145,0.5946945185347121
physical_appearance,People who don't dress up much,race,Europeans,0.5733982371020279,0.5729643956527896,0.5724105421048747
physical_appearance,People who don't dress up much,race,Filipino,0.5826214955475486,0.5840069249395312,0.5826066117803583
physical_appearance,People who don't dress up much,religion,Followers of Judaism,0.5866479397844617,0.5985696126826492,0.5920738253301749
physical_appearance,People who don't dress up much,sexual_orientation,Gay,0.5641495269080696,0.5787777161268994,0.570472632859682
physical_appearance,People who don't dress up much,sexual_orientation,Heterosexual,0.5670321968510758,0.5744227360595356,0.5700553804951036
physical_appearance,People who don't dress up much,religion,Hindus,0.5766410121275473,0.5650728747479675,0.57008550743493
physical_appearance,People who don't dress up much,race,Hispanic Americans,0.5789584310710892,0.5662033251122647,0.571730071722075
physical_appearance,People who don't dress up much,sexual_orientation,Homosexual,0.5777529084073761,0.5570702513018801,0.5665276181348293
physical_appearance,People who don't dress up much,region,Hong Kong Residents,0.5802141251754127,0.5645694609694306,0.5718654149790539
physical_appearance,People who don't dress up much,race,Indian,0.5842594069906373,0.5985209231642206,0.5908694593019264
physical_appearance,People who don't dress up much,race,Jewish,0.5761264088715232,0.581040161755658,0.5780462836630123
physical_appearance,People who don't dress up much,race,Jews,0.5843623432352446,0.5877130041332093,0.5855686707032282
physical_appearance,People who don't dress up much,race,Korean,0.5867289785035821,0.5927161380302074,0.5891560828616452
physical_appearance,People who don't dress up much,race,Latino Americans,0.5786978183364185,0.559766486491486,0.5684034364452374
physical_appearance,People who don't dress up much,religion,Muslims,0.5835335772551924,0.556162051221197,0.5688081525015892
physical_appearance,People who don't dress up much,region,Non-First Tier City Residents,0.5798517519842651,0.5866640251497316,0.5826983415038469
physical_appearance,People who don't dress up much,sexual_orientation,Non-Heterosexuals,0.578870072227007,0.576867022445851,0.5773372447319461
physical_appearance,People who don't dress up much,region,Northeasterners,0.5731168297042086,0.5725717633269554,0.5723422015426167
physical_appearance,People who don't dress up much,region,Northerners,0.5776176931224809,0.5744917483560312,0.575547257098603
physical_appearance,People who don't dress up much,sexual_orientation,Pansexual,0.5832044637517911,0.5708960355976556,0.5760719177110026
physical_appearance,People who don't dress up much,physical_appearance,People Lacking Charisma,0.5937010005347488,0.5734883453071271,0.5826632397234902
physical_appearance,People who don't dress up much,region,People from Chengdu,0.5786569102267157,0.5767123735483595,0.5771869424835413
physical_appearance,People who don't dress up much,region,People from Chongqing,0.5810785423154416,0.5868243797182193,0.5834438636281252
physical_appearance,People who don't dress up much,region,People from Fujian,0.5744195821799385,0.5665389732460979,0.5699694069276988
physical_appearance,People who don't dress up much,region,People from Guangdong,0.5810869306672451,0.5836639408392331,0.5818004520732051
physical_appearance,People who don't dress up much,region,People from Guangzhou and Foshan,0.5777470231826299,0.569926825142646,0.5733120344405951
physical_appearance,People who don't dress up much,region,People from Guizhou,0.5760688616659878,0.5575398672962794,0.5662444665702486
physical_appearance,People who don't dress up much,region,People from Hebei,0.5784254960245468,0.5622844117077879,0.5698566765236696
physical_appearance,People who don't dress up much,region,People from Heilongjiang,0.5776245309379437,0.5632474316397894,0.569753348811244
physical_appearance,People who don't dress up much,region,People from Henan,0.5768286332745742,0.5665755493163209,0.5712046954840795
physical_appearance,People who don't dress up much,region,People from Hubei,0.5837818117632818,0.5798244184631842,0.5812831230139811
physical_appearance,People who don't dress up much,region,People from Hunan,0.5825825356763858,0.5771136696156474,0.5793148344141305
physical_appearance,People who don't dress up much,region,People from Jiangxi,0.5796401133568976,0.5700309759556653,0.5742885747621226
physical_appearance,People who don't dress up much,region,People from Jilin,0.5876827386526571,0.5726837016650345,0.579468026790244
physical_appearance,People who don't dress up much,region,People from Liaoning,0.5782298646116442,0.5739332347607736,0.5755555613558422
physical_appearance,People who don't dress up much,region,People from Northern Jiangsu,0.5772701290902028,0.5517934161634337,0.5631229328519187
physical_appearance,People who don't dress up much,region,People from Shandong,0.572673174051138,0.571374367427172,0.5713892750215445
physical_appearance,People who don't dress up much,region,People from Sichuan,0.5770057009207612,0.5677171118321984,0.5718148358890395
physical_appearance,People who don't dress up much,region,People from Xinjiang,0.5760285111399276,0.5633744232029262,0.5691503026265199
physical_appearance,People who don't dress up much,region,People from Yunnan,0.5764037037037592,0.5580214309718172,0.5665996046792242
physical_appearance,People who don't dress up much,region,People from Zhejiang,0.5822759545168631,0.5834446056700661,0.5822723395518639
physical_appearance,People who don't dress up much,race,People of Japanese Descent,0.5908635520235954,0.5977166510206865,0.5937416506488595
physical_appearance,People who don't dress up much,race,People of Thai Descent,0.5829724611344619,0.5929372011015794,0.5874296323877755
physical_appearance,People who don't dress up much,race,People of Vietnamese Descent,0.5786288292544295,0.580512733740169,0.5790427862847036
physical_appearance,People who don't dress up much,physical_appearance,People with Good Charisma,0.5930705131139866,0.5922274964047824,0.5921198985604352
physical_appearance,People who don't dress up much,physical_appearance,People with Good Figure,0.5798944808561981,0.5770220062426715,0.5779410641990173
physical_appearance,People who don't dress up much,physical_appearance,People with Outstanding Looks,0.5848328640345969,0.5854078574390066,0.5846541114761129
physical_appearance,People who don't dress up much,region,Rural People,0.5839365470885661,0.577854974645195,0.5803871572764061
physical_appearance,People who don't dress up much,region,Shanghainese,0.5822498754845109,0.596104280671408,0.5885641584839931
physical_appearance,People who don't dress up much,region,Southerners,0.5765587833632663,0.5760920156870174,0.5757539552113543
physical_appearance,People who don't dress up much,sexual_orientation,Straight man,0.5791537756407644,0.5682972638908018,0.5730635911589314
physical_appearance,People who don't dress up much,religion,Taoists,0.5758263076099033,0.5628842828669128,0.5686808514462443
physical_appearance,People who don't dress up much,region,Teochew People,0.5814141433505724,0.5639952471389627,0.5721544275525079
physical_appearance,People who don't dress up much,physical_appearance,Very Exquisite People,0.5846425030487507,0.5861703224286499,0.5845880604026745
physical_appearance,People who don't dress up much,race,White Americans,0.57713465154213,0.5594942434687611,0.5674257893810984
physical_appearance,People with Good Charisma,race,African Americans,0.5971500139151301,0.5749416512392816,0.5853933903669554
physical_appearance,People with Good Charisma,race,Africans,0.5850511204806113,0.5739125718052188,0.5789486426594002
physical_appearance,People with Good Charisma,sexual_orientation,Asexual,0.591420225130052,0.5899582993011085,0.5901926040041203
physical_appearance,People with Good Charisma,religion,Atheists,0.5575040045794833,0.5751282833948098,0.5657669956504608
physical_appearance,People with Good Charisma,region,Beijingers,0.5873534030502751,0.5994487136247613,0.5930578932520889
physical_appearance,People with Good Charisma,sexual_orientation,Bisexual,0.593116449734206,0.5889789503481653,0.5906497140331243
physical_appearance,People with Good Charisma,race,Black people,0.5986794202077773,0.5936681826680487,0.5954094698077522
physical_appearance,People with Good Charisma,religion,Buddhists,0.578217645792605,0.5900492788135231,0.583702218997014
physical_appearance,People with Good Charisma,religion,Christians,0.5843593141862324,0.5968470762882914,0.5900765620704208
physical_appearance,People with Good Charisma,race,Ethnic Chinese,0.6079653923710188,0.6222264281138271,0.6147100521999151
physical_appearance,People with Good Charisma,race,Europeans,0.5792831121093015,0.5775367183196188,0.5777833847656995
physical_appearance,People with Good Charisma,race,Filipino,0.5988526406444712,0.6014691786969313,0.5996000388388261
physical_appearance,People with Good Charisma,religion,Followers of Judaism,0.5942462358322943,0.6069804746541918,0.6002209523449773
physical_appearance,People with Good Charisma,sexual_orientation,Gay,0.5875703486880022,0.6029401243265186,0.5944615538409423
physical_appearance,People with Good Charisma,sexual_orientation,Heterosexual,0.5818870862647568,0.5903527035148113,0.5856497729301968
physical_appearance,People with Good Charisma,religion,Hindus,0.5802213240355726,0.5682588110249194,0.5736010037066918
physical_appearance,People with Good Charisma,race,Hispanic Americans,0.5916963917310951,0.5786980106970485,0.5845155816297142
physical_appearance,People with Good Charisma,sexual_orientation,Homosexual,0.5938900789674024,0.5742530705441969,0.5834325166268749
physical_appearance,People with Good Charisma,region,Hong Kong Residents,0.5851913413831166,0.5678281515228505,0.5761075861904086
