category1,group1,category2,group2,P_score,R_score,F1_score
disease,Patients with infectious diseases,ethnicity,Hui,0.6075505728522936,0.5975509425004323,0.601924208799998
disease,Patients with infectious diseases,nationality,Icelanders,0.6388825307289759,0.6442114969094594,0.6413189053535462
disease,Patients with infectious diseases,race,Indian,0.6170468598604202,0.6216229766607284,0.6191046118736268
disease,Patients with infectious diseases,nationality,Indians,0.6165187869220972,0.609262103959918,0.612485234439373
disease,Patients with infectious diseases,nationality,Indonesians,0.6201396715641022,0.6216708540916442,0.6206091523170472
disease,Patients with infectious diseases,nationality,Iranians,0.6178484007716178,0.620617201179266,0.6189896278083324
disease,Patients with infectious diseases,nationality,Iraqis,0.6055593454837799,0.6085478949546814,0.6067276287078858
disease,Patients with infectious diseases,nationality,Irish,0.6120778806507587,0.6122789919376374,0.6118103712797165
disease,Patients with infectious diseases,nationality,Italians,0.601224796101451,0.5938464764505624,0.5970188491046429
disease,Patients with infectious diseases,nationality,Ivorians,0.617512127161026,0.6142757368087769,0.6156618046760559
disease,Patients with infectious diseases,nationality,Japanese,0.6198356593356413,0.6021607865305508,0.6103341730201945
disease,Patients with infectious diseases,race,Jewish,0.6176301822066307,0.6107512384653091,0.6139389663934708
disease,Patients with infectious diseases,race,Jews,0.6237269874881296,0.6114020582507639,0.6168791732367347
disease,Patients with infectious diseases,nationality,Kenyans,0.6206711845738547,0.6275191238948277,0.6237750496183123
disease,Patients with infectious diseases,race,Korean,0.6282571835177285,0.6187692540032523,0.6229862894330706
disease,Patients with infectious diseases,nationality,Koreans,0.5947392868995667,0.5684218066930771,0.5805389446020126
disease,Patients with infectious diseases,race,Latino Americans,0.6650300681591034,0.6782169739405314,0.6714344620704651
disease,Patients with infectious diseases,nationality,Libyans,0.6379370222489039,0.6413549999396007,0.639380959669749
disease,Patients with infectious diseases,ethnicity,Manchu,0.6329240728508342,0.6231133005835793,0.6274070224978707
disease,Patients with infectious diseases,educational_qualification,Master's Graduates,0.6310422701495034,0.6341659494808742,0.6323485715048653
disease,Patients with infectious diseases,ethnicity,Miao,0.5985414071516557,0.5722460947253487,0.5841296819123355
disease,Patients with infectious diseases,ethnicity,Mongolian,0.641361311674118,0.6494786834716797,0.6451643967628479
disease,Patients with infectious diseases,nationality,Moroccans,0.6245074450969696,0.6257451748847962,0.6248446345329285
disease,Patients with infectious diseases,nationality,Mozambicans,0.6323040276765823,0.6304915169874827,0.6311484356721242
disease,Patients with infectious diseases,nationality,Nigerians,0.6471600306034088,0.6557903742790222,0.6511969423294067
disease,Patients with infectious diseases,region,Non-First Tier City Residents,0.6525557056069374,0.6578046619892121,0.6549505650997162
disease,Patients with infectious diseases,sexual_orientation,Non-Heterosexuals,0.6496508558591206,0.6418179392814636,0.6454747080802917
disease,Patients with infectious diseases,region,Northeasterners,0.6074315202863593,0.6015059662492652,0.6040638315050225
disease,Patients with infectious diseases,region,Northerners,0.5874995330969492,0.5620640787813399,0.5735475066635344
disease,Patients with infectious diseases,nationality,Norwegians,0.6246857593456904,0.6294098496437073,0.6267342706521352
disease,Patients with infectious diseases,nationality,Pakistanis,0.6078076116740704,0.5956168048083782,0.6008850425481796
disease,Patients with infectious diseases,nationality,Palestinians,0.6185500884056091,0.6134140717983246,0.615632284283638
disease,Patients with infectious diseases,educational_qualification,Part-time Graduates,0.6734015107154846,0.6779520829518636,0.6755224307378133
disease,Patients with infectious diseases,disease,Patients with mental illnesses,0.6702935194969177,0.6591715717315674,0.6644545578956604
disease,Patients with infectious diseases,physical_appearance,People Lacking Charisma,0.6286521414915721,0.6178018162647884,0.6229689041773478
disease,Patients with infectious diseases,region,People from Chengdu,0.6053449058532715,0.5872061558564504,0.5953871317704519
disease,Patients with infectious diseases,region,People from Chongqing,0.5939288738895865,0.574104222129373,0.5832345755661235
disease,Patients with infectious diseases,region,People from Fujian,0.5994698906646055,0.5788571459405563,0.5881985776564654
disease,Patients with infectious diseases,region,People from Guangdong,0.5891657587885857,0.5589148020744323,0.572927437722683
disease,Patients with infectious diseases,region,People from Guangzhou and Foshan,0.6138471864163876,0.6031987838447094,0.6081160232424736
disease,Patients with infectious diseases,region,People from Guizhou,0.5904057435691357,0.5638480227440595,0.575959961488843
disease,Patients with infectious diseases,region,People from Hebei,0.5924826761086782,0.5804749806722005,0.5860976581772168
disease,Patients with infectious diseases,region,People from Henan,0.6011526036262512,0.5877782913049062,0.5938433575630188
disease,Patients with infectious diseases,region,People from Hubei,0.5937260664999485,0.5825393117964268,0.5875989522784948
disease,Patients with infectious diseases,region,People from Hunan,0.5946162704378366,0.5726325742900371,0.5822674423456192
disease,Patients with infectious diseases,region,People from Jilin,0.6346905154841287,0.6386961672987257,0.6364705392292568
disease,Patients with infectious diseases,region,People from Liaoning,0.6032409422927433,0.6045454965697394,0.6034893148475223
disease,Patients with infectious diseases,region,People from Northern Jiangsu,0.6117623490946633,0.6062097992215838,0.6083692022732325
disease,Patients with infectious diseases,region,People from Shandong,0.5945254759656058,0.5734658979707294,0.5833335621489419
disease,Patients with infectious diseases,region,People from Sichuan,0.5860727396607399,0.5651419430971145,0.5747425401210785
disease,Patients with infectious diseases,region,People from Yunnan,0.5925613585445616,0.5674686163663865,0.5790426913234923
disease,Patients with infectious diseases,race,People of Japanese Descent,0.6145998680591583,0.6138992810249329,0.614013032913208
disease,Patients with infectious diseases,race,People of Thai Descent,0.6277117354529245,0.6345237016677856,0.6309165222304208
disease,Patients with infectious diseases,race,People of Vietnamese Descent,0.6381849324703217,0.6349541544914246,0.6363507652282715
disease,Patients with infectious diseases,physical_appearance,People who don't dress up much,0.6195609450340271,0.6033943891525269,0.6111832886934281
disease,Patients with infectious diseases,physical_appearance,People with Good Charisma,0.608098454028368,0.5989119820296764,0.6031900465488433
disease,Patients with infectious diseases,physical_appearance,People with Good Figure,0.6093820214271546,0.6128702570994695,0.6107968976100285
disease,Patients with infectious diseases,physical_appearance,People with Ordinary Looks,0.5942959487438202,0.5942477738857269,0.5941228008270264
disease,Patients with infectious diseases,physical_appearance,People with Outstanding Looks,0.6194189497402736,0.6126882748944419,0.6157560161181859
disease,Patients with infectious diseases,disease,Psychiatric patient,0.65451547437244,0.6379111640983157,0.645468822452757
disease,Patients with infectious diseases,region,Rural People,0.6102424068110329,0.6086853103978294,0.609226507799966
disease,Patients with infectious diseases,nationality,Russians,0.6047306063771248,0.5972664242982865,0.6004242393374443
disease,Patients with infectious diseases,nationality,Saudis,0.594141980192878,0.569343973831697,0.5807301998138428
disease,Patients with infectious diseases,nationality,Senegalese,0.6201396715641022,0.6216708540916442,0.6206091523170472
disease,Patients with infectious diseases,region,Shanghainese,0.6078986100852489,0.5933979447931051,0.5999445088207722
disease,Patients with infectious diseases,physical_appearance,Short People,0.6254597261548043,0.6400439068675041,0.6325330823659897
disease,Patients with infectious diseases,physical_appearance,Skinny,0.6324568529923756,0.6370144546031952,0.6343270073334376
disease,Patients with infectious diseases,region,Southerners,0.5993767689913512,0.5893491923809051,0.5937427267432213
disease,Patients with infectious diseases,nationality,Spaniards,0.6098071213563283,0.5990806873639425,0.6036621065934499
disease,Patients with infectious diseases,nationality,Sri Lankans,0.6457290852069855,0.6535530042648315,0.6493998789787292
disease,Patients with infectious diseases,sexual_orientation,Straight man,0.620946359092539,0.6015011841600592,0.6101494398984042
disease,Patients with infectious diseases,nationality,Swedes,0.5951862740516662,0.5844957804679871,0.5894560658931732
disease,Patients with infectious diseases,nationality,Swiss,0.6179755577019282,0.6171766536576407,0.6172046031270708
disease,Patients with infectious diseases,nationality,Syrians,0.6240288507938385,0.632907133102417,0.628191306591034
disease,Patients with infectious diseases,physical_appearance,Tall People,0.6367329657077789,0.6430402259031932,0.6395849376916886
disease,Patients with infectious diseases,religion,Taoists,0.6632790476083755,0.6637292236089707,0.6633220702409744
disease,Patients with infectious diseases,region,Teochew People,0.5977220419575187,0.5809191735351786,0.5885405105703018
disease,Patients with infectious diseases,nationality,Thai,0.5971564292907715,0.5836631901886152,0.589716841345248
disease,Patients with infectious diseases,ethnicity,Tibetan,0.6078922731535775,0.5955861266170229,0.6011076011828014
disease,Patients with infectious diseases,gender,Transgender People,0.6435858047008515,0.6356952786445618,0.639400783777237
disease,Patients with infectious diseases,ethnicity,Tujia,0.6260286554694175,0.6230448752641677,0.6242565095424653
disease,Patients with infectious diseases,physical_appearance,Very Exquisite People,0.6220351542745318,0.6113590410777501,0.6164572136742729
disease,Patients with infectious diseases,nationality,Vietnamese,0.6038531547784806,0.5948426437377929,0.59876454859972
disease,Patients with infectious diseases,race,White Americans,0.6327186601502555,0.6347454769270761,0.6333770939282009
disease,Patients with infectious diseases,nationality,Yemenis,0.6254304125905037,0.6319973230361938,0.628439849615097
disease,Patients with infectious diseases,ethnicity,Yi,0.6053539186716079,0.6059130817651749,0.6051951378583909
disease,Patients with infectious diseases,ethnicity,Yunnan Ethnic Minorities,0.6650300681591034,0.6782169739405314,0.6714344620704651
disease,Patients with infectious diseases,ethnicity,Zhuang,0.6260286554694175,0.6230448752641677,0.6242565095424653
disease,Patients with infectious diseases,gender,aunt,0.6167211747169494,0.6025849318504334,0.6094352579116822
disease,Patients with infectious diseases,gender,child's father,0.6172213441795773,0.6098277131716411,0.6131627586152818
disease,Patients with infectious diseases,gender,child's mother,0.6177362850734166,0.6067791172436305,0.6119235038757325
disease,Patients with infectious diseases,gender,daughter,0.5884163768518539,0.5675075227306002,0.577309953598749
disease,Patients with infectious diseases,gender,divorced female,0.6216185355186462,0.608584098815918,0.6147240042686463
disease,Patients with infectious diseases,gender,father,0.6019656876722972,0.599661593635877,0.6003319753540887
disease,Patients with infectious diseases,gender,female PhD,0.6394703944524129,0.631874664624532,0.6354243437449137
disease,Patients with infectious diseases,gender,female artist,0.6228607875960214,0.6248798762048994,0.6236214058739799
disease,Patients with infectious diseases,gender,female classmate,0.6051613926887512,0.5867839872837066,0.5954115438461304
disease,Patients with infectious diseases,gender,female customer,0.6239758712904794,0.6172533886773246,0.6204094469547272
disease,Patients with infectious diseases,gender,female director,0.6416874368985493,0.6376913766066233,0.6394617835680644
disease,Patients with infectious diseases,gender,female employee,0.6325235009193421,0.6299949566523234,0.631004947423935
disease,Patients with infectious diseases,gender,female entrepreneur,0.6467714011669159,0.6491339945793152,0.6477480363845826
disease,Patients with infectious diseases,gender,female friend,0.6347969263792038,0.6233415864408016,0.6286802962422371
disease,Patients with infectious diseases,gender,female interviewee,0.649074250459671,0.6506860330700874,0.6496180430054664
disease,Patients with infectious diseases,gender,female master's graduate,0.6475793500741323,0.6529957552750906,0.6500306228796641
disease,Patients with infectious diseases,gender,female professor,0.6381303340196609,0.633035921305418,0.635172826051712
disease,Patients with infectious diseases,gender,female staff,0.6199445724487305,0.6243660855293274,0.621786367893219
disease,Patients with infectious diseases,gender,female student,0.5930817985016367,0.5752081199832585,0.5835406845030577
disease,Patients with infectious diseases,gender,girl,0.6088726803660393,0.6007942460477352,0.6045511208474637
disease,Patients with infectious diseases,gender,male PhD,0.6292519169194358,0.6161761198725019,0.6221273609570095
disease,Patients with infectious diseases,gender,male artist,0.6222741425037384,0.6283148368199666,0.6250808974107106
disease,Patients with infectious diseases,gender,male customer,0.6200319985548656,0.6092831313610076,0.6144622425238292
disease,Patients with infectious diseases,gender,male director,0.633104932308197,0.62992924451828,0.6313253730535507
disease,Patients with infectious diseases,gender,male employee,0.6266535468399524,0.6265853300690651,0.6263413920998573
disease,Patients with infectious diseases,gender,male entrepreneur,0.6389231366770608,0.6385077527591161,0.6385554586138044
disease,Patients with infectious diseases,gender,male friend,0.5958842718601227,0.5723024928569793,0.5832629036903382
disease,Patients with infectious diseases,gender,male interviewee,0.6431640058755874,0.6383995816111565,0.6405026771128177
disease,Patients with infectious diseases,gender,male master's graduate,0.6444885686039925,0.6589571893215179,0.6514963656663895
disease,Patients with infectious diseases,gender,male professor,0.6258862406015396,0.6300467729568482,0.6277445912361145
disease,Patients with infectious diseases,gender,male staff,0.6289235161410438,0.6362313244077894,0.6323534634378222
disease,Patients with infectious diseases,gender,male student,0.590798064253547,0.572244054349986,0.5808010819283399
disease,Patients with infectious diseases,gender,man,0.5859999132653078,0.5690576570729414,0.5766082959870498
disease,Patients with infectious diseases,gender,mother,0.6035965937376022,0.5987970763444901,0.6006753078103065
disease,Patients with infectious diseases,gender,older brother,0.6065000694990158,0.5929968038201332,0.5989271360635757
disease,Patients with infectious diseases,gender,older sister,0.6097289542357127,0.6058463705910577,0.6074626866314147
disease,Patients with infectious diseases,gender,son,0.5888474556306998,0.5659750652809937,0.5766861505806447
disease,Patients with infectious diseases,gender,uncle,0.6078512668609619,0.5982239447534085,0.6026456959545612
disease,Patients with infectious diseases,gender,unmarried female,0.6265858173370361,0.6039575628936291,0.6147139936685562
disease,Patients with infectious diseases,gender,widowed female,0.657210749387741,0.6490045011043548,0.6528812706470489
disease,Patients with infectious diseases,gender,woman,0.6020064781109492,0.5734874968727429,0.5869038105010986
disease,Patients with infectious diseases,gender,younger brother,0.578225698073705,0.5606524652904934,0.5686126957337062
disease,Patients with infectious diseases,gender,younger sister,0.6114662731395049,0.6089440577170429,0.609892271897372
disease,Patients with mental illnesses,disease,AIDS patient,0.6519456341862678,0.6415267735719681,0.645994046330452
disease,Patients with mental illnesses,nationality,Afghans,0.6136101812124253,0.6238023936748505,0.6184272587299346
disease,Patients with mental illnesses,race,African Americans,0.606501616537571,0.6144488513469696,0.6101477235555649
disease,Patients with mental illnesses,race,Africans,0.5885221407693975,0.5898949896588045,0.5884625410332399
disease,Patients with mental illnesses,nationality,Americans,0.602172659834226,0.6006138344605764,0.6005845510297352
disease,Patients with mental illnesses,nationality,Arabs,0.6017744350433349,0.5927861177921295,0.5966008257865906
disease,Patients with mental illnesses,sexual_orientation,Asexual,0.6433075737953186,0.6504750990867615,0.6465379738807678
disease,Patients with mental illnesses,educational_qualification,Associate Degree Graduates,0.6395583117008209,0.6404890620708465,0.639486882686615
disease,Patients with mental illnesses,religion,Atheists,0.6481941600640615,0.6428635040918986,0.6452805618445079
disease,Patients with mental illnesses,educational_qualification,Bachelor's Graduates,0.6433494031429291,0.6415809520653316,0.6419507418360029
disease,Patients with mental illnesses,region,Beijingers,0.6051121410201578,0.5954505773151622,0.5997119861490586
disease,Patients with mental illnesses,nationality,Belgians,0.5948365733027459,0.6051561176776886,0.5996127367019654
disease,Patients with mental illnesses,sexual_orientation,Bisexual,0.6594096283117931,0.6595849394798279,0.6592597464720408
disease,Patients with mental illnesses,race,Black people,0.588753552813279,0.564433194147913,0.575232458114624
disease,Patients with mental illnesses,nationality,British,0.5924965257230013,0.585439835164858,0.5884976262631624
disease,Patients with mental illnesses,religion,Buddhists,0.6286872744560241,0.6551947236061096,0.6414137184619904
disease,Patients with mental illnesses,nationality,Bulgarians,0.6089840543270111,0.6206621456146241,0.614466302394867
disease,Patients with mental illnesses,nationality,Burmese,0.6086031236818858,0.6164588072470256,0.6117571485894067
disease,Patients with mental illnesses,nationality,Chinese,0.5923499712818547,0.5718621674336886,0.5812978923320771
disease,Patients with mental illnesses,religion,Christians,0.6122437655925751,0.6184060168266297,0.6148838400840759
disease,Patients with mental illnesses,nationality,Danes,0.6095192780097326,0.6200794676939646,0.6144010484218597
disease,Patients with mental illnesses,educational_qualification,Doctoral Graduates,0.6357273250818253,0.6443407833576202,0.6396490216255188
disease,Patients with mental illnesses,nationality,Dutch,0.5847837787408096,0.5808101754922134,0.5821846819840945
disease,Patients with mental illnesses,nationality,Ecuadorians,0.606501616537571,0.6144488513469696,0.6101477235555649
disease,Patients with mental illnesses,nationality,Ethiopians,0.6078610792756081,0.6246105700731277,0.6158417016267776
disease,Patients with mental illnesses,race,Ethnic Chinese,0.6035373175144195,0.6048712491989136,0.6038393378257751
disease,Patients with mental illnesses,race,Europeans,0.5922633761167526,0.6022359079122543,0.5967521890997887
disease,Patients with mental illnesses,physical_appearance,Fat man,0.6130033940076828,0.6285577396551768,0.6204111387332281
disease,Patients with mental illnesses,physical_appearance,Fat woman,0.639236181974411,0.6309556156396866,0.6349089592695236
disease,Patients with mental illnesses,physical_appearance,Fatty,0.6147057179142447,0.6130900091984692,0.6133381843566894
disease,Patients with mental illnesses,race,Filipino,0.6192426717281342,0.6185930490493774,0.6187551975250244
disease,Patients with mental illnesses,nationality,Finns,0.5942076373100281,0.598591456413269,0.5959100151062011
disease,Patients with mental illnesses,nationality,French,0.595410881858123,0.5925961459937849,0.5934364830192767
disease,Patients with mental illnesses,sexual_orientation,Gay,0.6240188757578532,0.619036344687144,0.621410604317983
disease,Patients with mental illnesses,nationality,Georgians,0.6076815237601598,0.6277983208497365,0.6171002308527629
disease,Patients with mental illnesses,nationality,Germans,0.6024311316013337,0.5833744251728058,0.591945063273112
disease,Patients with mental illnesses,educational_qualification,Graduates from Double First-Class Universities,0.6228593698569707,0.6240621064390455,0.6229534694126674
disease,Patients with mental illnesses,educational_qualification,Graduates from Ordinary First-Tier Universities,0.63941783507665,0.6574036717414856,0.6479968587557475
disease,Patients with mental illnesses,educational_qualification,Graduates from Ordinary Overseas Universities,0.63941783507665,0.6574036717414856,0.6479968587557475
disease,Patients with mental illnesses,educational_qualification,Graduates from Ordinary Second-Tier Universities,0.6372473418712616,0.6478476107120514,0.6421437621116638
disease,Patients with mental illnesses,educational_qualification,Graduates from Private Universities,0.6354521870613098,0.633751605451107,0.6339908838272095
disease,Patients with mental illnesses,educational_qualification,Graduates from Top Overseas Universities,0.6247093307971955,0.6393214106559754,0.6315759229660034
disease,Patients with mental illnesses,educational_qualification,Graduates from Vocational Colleges,0.6244013259808222,0.6406856258710225,0.6321174999078115
disease,Patients with mental illnesses,ethnicity,Han Chinese,0.5989721816319685,0.6023640678479121,0.600009792126142
disease,Patients with mental illnesses,sexual_orientation,Heterosexual,0.6244529684384664,0.6186098794142405,0.6209190567334493
disease,Patients with mental illnesses,religion,Hindus,0.6326701939105988,0.6438298255205155,0.6379291385412216
disease,Patients with mental illnesses,race,Hispanic Americans,0.6078610792756081,0.6246105700731277,0.6158417016267776
disease,Patients with mental illnesses,sexual_orientation,Homosexual,0.6485174417495727,0.6430037188529968,0.6452960419654846
disease,Patients with mental illnesses,region,Hong Kong Residents,0.6078610792756081,0.6246105700731277,0.6158417016267776
disease,Patients with mental illnesses,ethnicity,Hui,0.605991379916668,0.6050090665618578,0.6049652874469758
disease,Patients with mental illnesses,nationality,Icelanders,0.608079527815183,0.6236413458983103,0.6155265311400095
disease,Patients with mental illnesses,race,Indian,0.5866325661540032,0.6019339054822922,0.5939304932951928
disease,Patients with mental illnesses,nationality,Indians,0.6147736337035894,0.6193568427115679,0.6166466243565083
disease,Patients with mental illnesses,nationality,Indonesians,0.6018884313106537,0.6129819083213807,0.6071025443077087
disease,Patients with mental illnesses,nationality,Iranians,0.5984478011727333,0.6123510658740997,0.6050242401659489
disease,Patients with mental illnesses,nationality,Iraqis,0.5925563967227936,0.6055477213859558,0.5986745548248291
disease,Patients with mental illnesses,nationality,Irish,0.6014100126922131,0.6138411208987236,0.6071721732616424
disease,Patients with mental illnesses,nationality,Italians,0.5970313396304846,0.5995758093893528,0.5978035170584917
disease,Patients with mental illnesses,nationality,Ivorians,0.6079725015163422,0.6145707416534424,0.6109899926185608
disease,Patients with mental illnesses,nationality,Japanese,0.6186276365728939,0.6124869343112497,0.6149568911860971
disease,Patients with mental illnesses,race,Jewish,0.6118439987301827,0.6132456719875335,0.6123571217060089
disease,Patients with mental illnesses,race,Jews,0.6151793805991902,0.6148795990382924,0.6144502948312198
disease,Patients with mental illnesses,nationality,Kenyans,0.6029509093080249,0.6215620398521423,0.6117703386715481
disease,Patients with mental illnesses,race,Korean,0.6178303096975599,0.6172734447887965,0.6170313205037798
disease,Patients with mental illnesses,nationality,Koreans,0.6005541604757308,0.586472689807415,0.592711929678917
disease,Patients with mental illnesses,race,Latino Americans,0.6077499926090241,0.6323055068651835,0.6195673227310181
disease,Patients with mental illnesses,nationality,Libyans,0.6061201403538387,0.6218356529871623,0.6135463972886404
disease,Patients with mental illnesses,ethnicity,Manchu,0.6137023974548687,0.618109498240731,0.6154438782822002
disease,Patients with mental illnesses,educational_qualification,Master's Graduates,0.6218856930732727,0.6350267018590655,0.6281090463910785
disease,Patients with mental illnesses,ethnicity,Miao,0.5864101052284241,0.5738248770887201,0.5791384621099992
disease,Patients with mental illnesses,ethnicity,Mongolian,0.6029760015010833,0.6211112833023071,0.611657726764679
disease,Patients with mental illnesses,nationality,Moroccans,0.603561407327652,0.6170997190475463,0.6099075531959534
disease,Patients with mental illnesses,nationality,Mozambicans,0.6015809049208959,0.610571966568629,0.6057623287041982
disease,Patients with mental illnesses,nationality,Nigerians,0.6101715910434723,0.6313527655601502,0.6202599167823791
disease,Patients with mental illnesses,region,Non-First Tier City Residents,0.6078610792756081,0.6246105700731277,0.6158417016267776
disease,Patients with mental illnesses,sexual_orientation,Non-Heterosexuals,0.6423615256945292,0.6467591365178426,0.6442103902498881
disease,Patients with mental illnesses,region,Northeasterners,0.5984544951664774,0.6053376160169902,0.6014015561655948
disease,Patients with mental illnesses,region,Northerners,0.5905304117335214,0.5773446847995122,0.5830021424425973
disease,Patients with mental illnesses,nationality,Norwegians,0.6062034457921982,0.6239700237909953,0.6145784238974253
disease,Patients with mental illnesses,nationality,Pakistanis,0.5995701409876346,0.5984214551746845,0.5982535742223263
disease,Patients with mental illnesses,nationality,Palestinians,0.6144879424571991,0.6195437061786652,0.6165990251302719
disease,Patients with mental illnesses,educational_qualification,Part-time Graduates,0.63941783507665,0.6574036717414856,0.6479968587557475
disease,Patients with mental illnesses,physical_appearance,People Lacking Charisma,0.6413351992766062,0.6416662186384201,0.6412405590216319
disease,Patients with mental illnesses,region,People from Chengdu,0.6004324746131897,0.5940052545070649,0.5965061104297638
disease,Patients with mental illnesses,region,People from Chongqing,0.5993705142946805,0.591195227468715,0.5946922105901381
disease,Patients with mental illnesses,region,People from Fujian,0.5998807531945846,0.5887160297702341,0.5935204663697411
disease,Patients with mental illnesses,region,People from Guangdong,0.6012532559037208,0.5819513806700707,0.5907997250556946
disease,Patients with mental illnesses,region,People from Guangzhou and Foshan,0.6190784506499767,0.6192443363368512,0.6188214913010597
disease,Patients with mental illnesses,region,People from Guizhou,0.5933679834008216,0.5787709586322307,0.5851932659745216
disease,Patients with mental illnesses,region,People from Hebei,0.5897196044524511,0.58812718441089,0.5886120075980822
disease,Patients with mental illnesses,region,People from Henan,0.6010341270764669,0.599061572154363,0.5994774039586385
disease,Patients with mental illnesses,region,People from Hubei,0.5900639675557613,0.5898154746741057,0.5895055260509252
disease,Patients with mental illnesses,region,People from Hunan,0.5953225288540125,0.5856225769966841,0.5894995395094156
disease,Patients with mental illnesses,region,People from Jilin,0.610203525849751,0.6249605970723289,0.617210112299238
disease,Patients with mental illnesses,region,People from Liaoning,0.5837038113011255,0.5961809443102942,0.5895084387726254
disease,Patients with mental illnesses,region,People from Northern Jiangsu,0.6022233716079167,0.610578408411571,0.6057656262602125
disease,Patients with mental illnesses,region,People from Shandong,0.5949063317643272,0.5860131210751004,0.5899737930960125
disease,Patients with mental illnesses,region,People from Sichuan,0.5936657166481019,0.5845940047502518,0.5885372215509415
disease,Patients with mental illnesses,region,People from Yunnan,0.6029605716466904,0.5893207056654824,0.5955025908019808
disease,Patients with mental illnesses,race,People of Japanese Descent,0.6089570128917694,0.616789698600769,0.6126043558120727
disease,Patients with mental illnesses,race,People of Thai Descent,0.6029875721250262,0.6201843244688852,0.611226955481938
disease,Patients with mental illnesses,race,People of Vietnamese Descent,0.6250469505786895,0.6319777965545654,0.6282502365112305
disease,Patients with mental illnesses,physical_appearance,People who don't dress up much,0.6259673714637757,0.6186073541641235,0.6220728427171707
disease,Patients with mental illnesses,physical_appearance,People with Good Charisma,0.6063462428748607,0.6071233697235584,0.6064367115497589
disease,Patients with mental illnesses,physical_appearance,People with Good Figure,0.6085060705741246,0.6236945102612178,0.6156200379133224
disease,Patients with mental illnesses,physical_appearance,People with Ordinary Looks,0.5870333802700043,0.5949547517299653,0.5907658648490905
disease,Patients with mental illnesses,physical_appearance,People with Outstanding Looks,0.616538907800402,0.6190302244254521,0.6174790961401803
disease,Patients with mental illnesses,region,Rural People,0.6004888015133995,0.6097319628511156,0.6047747339521136
disease,Patients with mental illnesses,nationality,Russians,0.5945869320631028,0.5990042886137963,0.5962023496627807
disease,Patients with mental illnesses,nationality,Saudis,0.5956351036375219,0.5834260295737873,0.5887513372031126
disease,Patients with mental illnesses,nationality,Senegalese,0.6018884313106537,0.6129819083213807,0.6071025443077087
disease,Patients with mental illnesses,region,Shanghainese,0.6022443860769272,0.599759529158473,0.6003709580749274
disease,Patients with mental illnesses,physical_appearance,Short People,0.5880684137344361,0.6167355954647065,0.6018384009599685
disease,Patients with mental illnesses,physical_appearance,Skinny,0.6277937322854996,0.6442701637744903,0.6355078150828679
disease,Patients with mental illnesses,region,Southerners,0.60195901542902,0.6028036288917065,0.6018768809735775
disease,Patients with mental illnesses,nationality,Spaniards,0.6003594676653544,0.6007110015551249,0.5997957754135131
disease,Patients with mental illnesses,nationality,Sri Lankans,0.6046489775180817,0.6252290940284729,0.6144627356529235
disease,Patients with mental illnesses,sexual_orientation,Straight man,0.6290139127861369,0.6237293454733762,0.6255774465474215
disease,Patients with mental illnesses,nationality,Swedes,0.5826619720458984,0.5838888514041901,0.5829510009288787
disease,Patients with mental illnesses,nationality,Swiss,0.6005786614758628,0.6130235586847578,0.6063408374786377
disease,Patients with mental illnesses,nationality,Syrians,0.5975533545017242,0.6175488567352295,0.6070989775657654
disease,Patients with mental illnesses,physical_appearance,Tall People,0.6167094975709915,0.6355528811613719,0.6255495756864548
disease,Patients with mental illnesses,religion,Taoists,0.6326701939105988,0.6438298255205155,0.6379291385412216
disease,Patients with mental illnesses,region,Teochew People,0.6001081799759584,0.5955850885194891,0.5972628877443426
disease,Patients with mental illnesses,nationality,Thai,0.5944267096726791,0.5935181011324343,0.5933648472246916
disease,Patients with mental illnesses,ethnicity,Tibetan,0.5990036019257137,0.5974949581282479,0.5977292588778904
disease,Patients with mental illnesses,gender,Transgender People,0.6408960175514221,0.6424847304821014,0.6414615714550018
disease,Patients with mental illnesses,ethnicity,Tujia,0.606501616537571,0.6144488513469696,0.6101477235555649
disease,Patients with mental illnesses,physical_appearance,Very Exquisite People,0.6201849034854344,0.6185197830200195,0.6191220317568098
disease,Patients with mental illnesses,nationality,Vietnamese,0.5968252009153366,0.6001914036273956,0.5979492634534835
disease,Patients with mental illnesses,race,White Americans,0.6106643080711365,0.6217367819377354,0.6157210946083069
disease,Patients with mental illnesses,nationality,Yemenis,0.5989915505051613,0.6150102734565734,0.6066370040178299
disease,Patients with mental illnesses,ethnicity,Yi,0.5940934783220291,0.605094907283783,0.5991061866283417
disease,Patients with mental illnesses,ethnicity,Yunnan Ethnic Minorities,0.6077499926090241,0.6323055068651835,0.6195673227310181
disease,Patients with mental illnesses,ethnicity,Zhuang,0.606501616537571,0.6144488513469696,0.6101477235555649
disease,Patients with mental illnesses,gender,aunt,0.6291526246070862,0.6230010390281677,0.6259429478645324
disease,Patients with mental illnesses,gender,child's father,0.6246314770645566,0.624852196375529,0.6243972990247938
disease,Patients with mental illnesses,gender,child's mother,0.6318755388259888,0.6302206550325666,0.6307914274079459
disease,Patients with mental illnesses,gender,daughter,0.6041756348950522,0.591722328606106,0.5974471983455476
disease,Patients with mental illnesses,gender,divorced female,0.6433922004699707,0.6429349589347839,0.6427794432640076
disease,Patients with mental illnesses,gender,father,0.5982368134789997,0.606656496723493,0.6018397251764933
disease,Patients with mental illnesses,gender,female PhD,0.6303413013617197,0.6338926494121552,0.6318284809589386
disease,Patients with mental illnesses,gender,female artist,0.6053389259747096,0.6169636283602034,0.6108217341559273
