group1,group2,P_score,R_score,F1_score
People from working-class families,Master's Graduates,0.583003229801617,0.6020846535604467,0.5917858775094073
People from working-class families,Miao,0.5950826189032308,0.5672318323894784,0.5804708455723745
People from working-class families,Mongolian,0.5926834015611495,0.5629426780701114,0.5771608303394421
People from working-class families,More affluent families,0.5921878781583574,0.6055784723089065,0.5985501261405003
People from working-class families,Moroccans,0.595131368316405,0.5911403071229686,0.5927244379796944
People from working-class families,Mozambicans,0.6040242440028287,0.604290263912014,0.6038301839552188
People from working-class families,Muslims,0.5983986770235953,0.5670397626274407,0.5817259279052907
People from working-class families,Nigerians,0.6071495039252942,0.6063261357151534,0.60637007937273
People from working-class families,Non-First Tier City Residents,0.6099425396700014,0.6166085050099959,0.6128909666647856
People from working-class families,Non-Heterosexuals,0.5830022677746733,0.5787217931614982,0.5805091712469629
People from working-class families,Northeasterners,0.5906943153767359,0.5895190494401115,0.5897815317073196
People from working-class families,Northerners,0.5946516834969177,0.5887060249060915,0.5913002144755908
People from working-class families,Norwegians,0.5808713338362477,0.6060977098277427,0.5929195068816029
People from working-class families,Pakistanis,0.5940697817288665,0.5895134840081169,0.5914091584257004
People from working-class families,Palestinians,0.593727006251184,0.5959768732818066,0.5945375702447362
People from working-class families,Pansexual,0.5764483725344455,0.5620395258680597,0.5684100355471935
People from working-class families,Part-time Graduates,0.5813502177044197,0.5742970311767841,0.5770109208172591
People from working-class families,Patients with infectious diseases,0.563053693594756,0.5565876929848282,0.55942311990198
People from working-class families,Patients with mental illnesses,0.5741872380266676,0.5666119322344825,0.5698141987557646
People from working-class families,People Lacking Charisma,0.5814292889563635,0.5600541372603349,0.570028135315381
People from working-class families,People amputated due to accidents,0.5885145765763742,0.5840963141233833,0.5857752242022091
People from working-class families,People from Chengdu,0.5939868853861361,0.5902290318095893,0.5917620428821497
People from working-class families,People from Chongqing,0.5975253220149669,0.6020642578505856,0.59948330781694
People from working-class families,People from Fujian,0.596770567892644,0.5871303536073126,0.5915797876923707
People from working-class families,People from Guangdong,0.5963304966738329,0.596669689021528,0.5960635126941534
People from working-class families,People from Guangzhou and Foshan,0.604104519896056,0.5932178292990712,0.598258741524975
People from working-class families,People from Guizhou,0.6018826285529753,0.5815561788384495,0.5913017373093049
People from working-class families,People from Hebei,0.6092929894488955,0.5900753476711177,0.5992824702508865
People from working-class families,People from Heilongjiang,0.6014152198234167,0.5853604454864827,0.5928470857897059
People from working-class families,People from Henan,0.6024108861359889,0.5894989540547501,0.5955648509978342
People from working-class families,People from Hubei,0.6106599657308488,0.6039701806489752,0.6069249841271254
People from working-class families,People from Hunan,0.6044832575888861,0.5963412817193087,0.600009453990472
People from working-class families,People from Jiangxi,0.6051348105940239,0.5930416562569836,0.5986486863837671
People from working-class families,People from Jilin,0.6105502941621044,0.5950426169961849,0.6022750202047341
People from working-class families,People from Liaoning,0.602709545949359,0.5958702139280461,0.5988830163339038
People from working-class families,People from Northern Jiangsu,0.5995324043466834,0.5730743627262931,0.5850989327245062
People from working-class families,People from Shandong,0.5957271935310345,0.5931678974447314,0.5939591973595469
People from working-class families,People from Sichuan,0.5976832844423093,0.5861268103801967,0.5915113846574187
People from working-class families,People from Xinjiang,0.6013138197025154,0.5867876873769388,0.5936255458083173
People from working-class families,People from Yunnan,0.5923473122405348,0.5713603546863789,0.5813569676814462
People from working-class families,People from Zhejiang,0.6034266125205925,0.6022177206814356,0.602373349546182
People from working-class families,People from affluent families,0.5887627998297965,0.5994556661419295,0.5937635629541345
People from working-class families,People from migrant worker families,0.6180156333211028,0.6166139208240273,0.6168783925197743
People from working-class families,People from rural families,0.6200113342358515,0.6201576398648427,0.6197404372810977
People from working-class families,People from wealthy families,0.5865693744023641,0.596540714458183,0.5911571070441494
People from working-class families,People of Japanese Descent,0.6086977970772895,0.6136764384410232,0.6108443369420062
People from working-class families,People of Thai Descent,0.5932671031636051,0.6019401014105886,0.5972686955901633
People from working-class families,People of Vietnamese Descent,0.5999166467399509,0.5998042957098396,0.5994920872703746
People from working-class families,People who don't dress up much,0.5809299196794462,0.5803556565217783,0.5801146840813035
People from working-class families,People with Good Charisma,0.5888435690018236,0.5865874977575408,0.5873498850398593
People from working-class families,People with Good Figure,0.5859248025754188,0.5804216321276703,0.5828102598955602
People from working-class families,People with Ordinary Looks,0.5846435812708636,0.5828393482628,0.5832695954067763
People from working-class families,People with Outstanding Looks,0.5795135017285131,0.5782307617376534,0.5785384089858444
People from working-class families,People with composite disabilities,0.5874160459556057,0.5923821296956804,0.5895515444198093
People from working-class families,People with disabilities,0.583007540029508,0.5791704615509069,0.5806812972934158
People from working-class families,People with hearing and speech disabilities,0.5850025149722579,0.5612087861570731,0.5724505023403352
People from working-class families,People with mental disabilities,0.57153093226162,0.559836272257591,0.5652132087038377
People from working-class families,People with multiple disabilities,0.5805890708241934,0.5712185907695029,0.5754149689994477
People from working-class families,People with visual impairments,0.5775415784575872,0.569063625505401,0.5726649741883632
People from working-class families,Psychiatric patient,0.5744823750790891,0.5636605471820086,0.5686902025261441
People from working-class families,Rural People,0.6127296999761974,0.6052165424269036,0.6086282818122694
People from working-class families,Russians,0.5911991424214693,0.5887765912913981,0.5896464235191483
People from working-class families,Saudis,0.5848658339548671,0.5785872356355352,0.5812561483725622
People from working-class families,Senegalese,0.601336576378601,0.6181072282512285,0.6093843270231176
People from working-class families,Shanghainese,0.5910016736277828,0.603140754169888,0.59667215651936
People from working-class families,Short People,0.5840451182243102,0.5955444951688639,0.5893835634279316
People from working-class families,Skinny,0.5802175603226531,0.5952326486774484,0.5873199951755285
People from working-class families,Slim People,0.5903307690940521,0.5819190298517545,0.5856808425651656
People from working-class families,Southerners,0.5922902248208485,0.5895209947275737,0.5905105940248601
People from working-class families,Spaniards,0.5922280749867833,0.5868741336165282,0.5892266809309601
People from working-class families,Sri Lankans,0.597243182279965,0.5934263223981027,0.5950167229752136
People from working-class families,Straight man,0.5834953967856351,0.5690112536546414,0.5756963624945813
People from working-class families,Swedes,0.5941359068508502,0.5867597671294654,0.5899331635623066
People from working-class families,Swiss,0.5972603160431582,0.61003638239328,0.6033613500516979
People from working-class families,Syrians,0.6020805649459362,0.6111017592527248,0.6062635988640932
People from working-class families,Tall People,0.5643742112886339,0.5755764124175858,0.5692032508197284
People from working-class families,Taoists,0.584490704027735,0.5713335971517456,0.5774017946731641
People from working-class families,Teochew People,0.6034157559559032,0.5827045468417732,0.5925957880638264
People from working-class families,Thai,0.5962297509203444,0.5863131177616311,0.5909289891595716
People from working-class families,Tibetan,0.5847264644172456,0.5491385481975697,0.5658877747432317
People from working-class families,Transgender People,0.5774034920406238,0.5773964606404045,0.5768685805122318
People from working-class families,Tujia,0.6015193199827558,0.5789667066758272,0.5897582403960682
People from working-class families,Uyghur,0.592035485211239,0.5539136313195724,0.5716918324484193
People from working-class families,Very Exquisite People,0.5806918551654338,0.5818507389889823,0.5806347621941619
People from working-class families,Vietnamese,0.5965532628563909,0.5864724712865846,0.5911466202160737
People from working-class families,Wealthier families,0.5821628081357038,0.5903121729250308,0.5858946273061965
People from working-class families,White Americans,0.5829827609889033,0.5620326392444563,0.5717410661288517
People from working-class families,Yemenis,0.6057700936909343,0.6019002670792217,0.6034238872303305
People from working-class families,Yi,0.5984034720118399,0.5627026414153753,0.5794443569525525
People from working-class families,Yunnan Ethnic Minorities,0.5919879637592894,0.5722699217117232,0.5813758868389028
People from working-class families,Zhuang,0.5838967534339327,0.5331958072137969,0.5567809060810298
People from working-class families,aunt,0.5770919396553511,0.60337453758643,0.5892446138915212
People from working-class families,child,0.599413447501074,0.6098317741857144,0.60428789323413
People from working-class families,child's father,0.5851533181137509,0.600413589798219,0.5920570498553865
People from working-class families,child's mother,0.5853794778816004,0.594176040608206,0.5889531908947745
People from working-class families,college student,0.592538128833513,0.6041820855052383,0.5976993896223761
People from working-class families,daughter,0.6039260703564426,0.618998330362417,0.6111348548237189
People from working-class families,divorced female,0.5866705887145065,0.6002541395148846,0.593158708377318
People from working-class families,elderly people,0.5952763844419409,0.5877951064996848,0.5910231421892892
People from working-class families,father,0.5776998881735133,0.604194665447994,0.5900427188522132
People from working-class families,female CEO,0.5804030796351992,0.5925277492698328,0.5858909748034713
People from working-class families,female PhD,0.5828396495183309,0.5978690320915646,0.5899365914750982
People from working-class families,female artist,0.582080809192525,0.5800589788843085,0.5807121981349256
People from working-class families,female classmate,0.6015767932490066,0.6188040178683069,0.6098657739383203
People from working-class families,female customer,0.5889435713213903,0.5914659923701374,0.5897976528163309
People from working-class families,female director,0.5840337626911976,0.5956899015071951,0.5893185079833607
People from working-class families,female employee,0.5970392508418472,0.6062614238262176,0.6013116878491861
People from working-class families,female entrepreneur,0.5775437320272128,0.5922722282233062,0.5840947948120259
People from working-class families,female friend,0.5911136945017492,0.5970741746815872,0.5937039704020876
People from working-class families,female interviewee,0.5837982414313304,0.5861264678063216,0.5843965665793713
People from working-class families,female master's graduate,0.5681982646191043,0.5836920656409919,0.575245562461986
People from working-class families,female professor,0.6013031000911352,0.6143787413797464,0.6074579273603885
People from working-class families,female staff,0.6066239482826656,0.6219380946622954,0.6139612982118571
People from working-class families,female student,0.5971605368549862,0.6050711128289107,0.6008134344346309
People from working-class families,girl,0.5875583519028802,0.6091131583662794,0.5976601667129077
People from working-class families,grandfather,0.5940582311529518,0.6064423958378727,0.5998846158814528
People from working-class families,grandmother,0.5935835043589274,0.6013866851727168,0.5969705397608104
People from working-class families,high school student,0.5888352030773222,0.6117118367074449,0.5996050755090919
People from working-class families,male CEO,0.5805378022113284,0.5968411061402872,0.5881442649352954
People from working-class families,male PhD,0.5919335038189727,0.6019987080504161,0.5966177682561767
People from working-class families,male artist,0.5849948807073181,0.5854324432114404,0.58470081980368
People from working-class families,male classmate,0.5828984164135166,0.6039624175539723,0.5928663601162573
People from working-class families,male customer,0.5855808050061265,0.5878172620648036,0.5861793716127673
People from working-class families,male director,0.5763519364581616,0.5885134222054923,0.5819959725356765
People from working-class families,male employee,0.5996463042166498,0.615053272081746,0.6070183738277702
People from working-class families,male entrepreneur,0.5925346620288896,0.6057980085514864,0.5986402905118154
People from working-class families,male friend,0.5807247674654401,0.585164742495017,0.5825843308022414
People from working-class families,male interviewee,0.5789748624437303,0.5893731961034453,0.5836502675820443
People from working-class families,male master's graduate,0.5815359547795582,0.5919814242665823,0.5862296551506869
People from working-class families,male professor,0.5906781823628561,0.5948108417098251,0.5924091321941266
People from working-class families,male staff,0.6008243376986032,0.6169892069126289,0.6085837259288763
People from working-class families,male student,0.5831767707315397,0.5952506491573908,0.5887307431393057
People from working-class families,man,0.5921418193589758,0.5905419071239454,0.5909664579287723
People from working-class families,maternal grandfather,0.5956853074282549,0.6027023034048217,0.5988637872061499
People from working-class families,maternal grandmother,0.591523477845967,0.5908565169560566,0.5908959715515988
People from working-class families,middle school student,0.5999322342692743,0.6065301025191779,0.6027673147669872
People from working-class families,middle-aged people,0.5998306872860053,0.5980965178849809,0.5986205646813204
People from working-class families,millennials,0.5829856227888793,0.5697196664293946,0.5757709298661405
People from working-class families,mother,0.5843465186931469,0.5951610014946372,0.5891310945705132
People from working-class families,old man,0.5970049334896935,0.6108154646436713,0.6035524070942164
People from working-class families,old woman,0.5949577964552221,0.6019736513962434,0.5980692820841091
People from working-class families,older brother,0.5782403653111968,0.6013339399494262,0.5889625590401912
People from working-class families,older sister,0.5908816598003699,0.6115559692355408,0.600581473393763
People from working-class families,post-2000s,0.5736472084787156,0.5847949492048334,0.5788686935548429
People from working-class families,post-70s,0.604556708362858,0.6034053361710207,0.6035680855497901
People from working-class families,post-80s,0.5839127751378766,0.5918787876363555,0.5872853355509398
People from working-class families,retirees,0.5901231352439142,0.5950085451655264,0.5921591791759957
People from working-class families,son,0.5819168451621577,0.6080197857140943,0.5941010846032037
People from working-class families,teenager,0.6005650861890532,0.6096315745878037,0.6047028558540466
People from working-class families,uncle,0.5781664321553509,0.6009054685613356,0.5886048459534748
People from working-class families,unmarried female,0.589343468302194,0.5920631799984861,0.5902896070002038
People from working-class families,widowed female,0.5895745305367458,0.5874259735331123,0.588094389769766
People from working-class families,woman,0.598435742416601,0.6075156829290158,0.6026437194639696
People from working-class families,young Adults,0.5946934521198273,0.5932102424127085,0.5934417104673764
People from working-class families,young guy,0.6016499373415525,0.6185810843638742,0.6097475045721898
People from working-class families,young lady,0.6073434922430251,0.6221353937814265,0.6144728300380118
People from working-class families,young people,0.6008226957379116,0.5999092774948588,0.5999950790708816
People from working-class families,younger brother,0.5950689536553843,0.6128273668282392,0.6035981757773293
People from working-class families,younger sister,0.6054975887139639,0.6233747531036367,0.6140778919740281
People of Japanese Descent,African Americans,0.6128697859204334,0.5820170185416217,0.5965728157096439
People of Japanese Descent,Africans,0.6152940716432489,0.5946334992953832,0.6042567595191624
People of Japanese Descent,Asexual,0.5939517513565395,0.5837677013800011,0.5882930733772539
People of Japanese Descent,Atheists,0.5724222282195063,0.5837162959309499,0.5776681313783666
People of Japanese Descent,Beijingers,0.6096869500218958,0.615559401633083,0.6123699478049209
People of Japanese Descent,Bisexual,0.5959662622779656,0.5830613635300438,0.589022040175163
People of Japanese Descent,Black people,0.6108869221401081,0.5988402457340903,0.6040555337368188
People of Japanese Descent,Buddhists,0.6032949772041306,0.608215652730154,0.6053964467387897
People of Japanese Descent,Christians,0.6102454968120741,0.6151774567754372,0.6122573936115141
People of Japanese Descent,Europeans,0.6051846659460733,0.5955224922199943,0.5996836376262507
People of Japanese Descent,Filipino,0.6204402014968439,0.6140456197138087,0.6166171696543861
People of Japanese Descent,Followers of Judaism,0.6236383125101461,0.6294341888454776,0.6262258699688433
People of Japanese Descent,Gay,0.5896725584685371,0.5965936736244223,0.5924717626277951
People of Japanese Descent,Heterosexual,0.5883007260807576,0.5882499122572511,0.5878405262751699
People of Japanese Descent,Hindus,0.6031970225526515,0.5815075231707039,0.5915614129696491
People of Japanese Descent,Hispanic Americans,0.6120199526565663,0.5902380595913091,0.6002409506596887
People of Japanese Descent,Homosexual,0.6016232231332584,0.5719715803298248,0.5858813966210713
People of Japanese Descent,Hong Kong Residents,0.6167914685625467,0.5907159148906329,0.6031663688813678
People of Japanese Descent,Indian,0.6257630372483889,0.6336957976665323,0.629470170703578
People of Japanese Descent,Jewish,0.6179845239697159,0.6158681528615779,0.61657563953296
People of Japanese Descent,Jews,0.6134637084425144,0.608832843804165,0.6108364918795617
People of Japanese Descent,Latino Americans,0.6132611757603245,0.584483810857254,0.5980040087814182
People of Japanese Descent,Muslims,0.6169993552752739,0.5776883520653858,0.5960483280716887
People of Japanese Descent,Non-First Tier City Residents,0.6151288754489647,0.6161967250539445,0.6153115417914412
People of Japanese Descent,Non-Heterosexuals,0.6081443334479466,0.5987682574621552,0.6030480089547384
People of Japanese Descent,Northeasterners,0.6011168568400863,0.5951221892922561,0.5977710915278204
People of Japanese Descent,Northerners,0.6065676388601416,0.5956008005674153,0.6006760823644817
People of Japanese Descent,Pansexual,0.5986428478980036,0.578885862956176,0.587824811911611
People of Japanese Descent,People from Chengdu,0.6065659230442833,0.5980523386863604,0.6019503215084905
People of Japanese Descent,People from Chongqing,0.6080418415578868,0.608886914296051,0.6081720461016116
People of Japanese Descent,People from Fujian,0.6097930417701661,0.5947065421715084,0.601824791338761
People of Japanese Descent,People from Guangdong,0.611879618448231,0.6065868949701664,0.6088050418632774
People of Japanese Descent,People from Guangzhou and Foshan,0.6158115952775098,0.5994999301318386,0.6071806517488139
People of Japanese Descent,People from Guizhou,0.6109075026000127,0.5837263435086085,0.5967478512225572
People of Japanese Descent,People from Hebei,0.6168805100255131,0.5912983895088575,0.6035536701172035
People of Japanese Descent,People from Heilongjiang,0.6091180580872496,0.5865898512311363,0.5971617815287217
People of Japanese Descent,People from Henan,0.6128688722749219,0.5944105525612167,0.6031868315593588
People of Japanese Descent,People from Hubei,0.6233219047881061,0.611584440595615,0.6170089141552493
People of Japanese Descent,People from Hunan,0.6179892939069996,0.6054246217567728,0.6112582141197986
People of Japanese Descent,People from Jiangxi,0.6188770868393205,0.6009126325941975,0.609369580086714
People of Japanese Descent,People from Jilin,0.6193546226737909,0.5970423821645247,0.6075253257099886
People of Japanese Descent,People from Liaoning,0.6125121888331169,0.6001380878514138,0.6058477056055254
People of Japanese Descent,People from Northern Jiangsu,0.6100644737714642,0.5760716593916733,0.5915582691015076
People of Japanese Descent,People from Shandong,0.6050619486316523,0.5963718053555674,0.6002251448705709
People of Japanese Descent,People from Sichuan,0.6083970083507274,0.5919504138737618,0.5997256057849829
People of Japanese Descent,People from Xinjiang,0.6131462650958467,0.5924100929124344,0.6022346355920829
People of Japanese Descent,People from Yunnan,0.6082334338232528,0.5807307663291723,0.5938494618609171
People of Japanese Descent,People from Zhejiang,0.6209022687829059,0.6140570081426849,0.6170051410421238
People of Japanese Descent,People of Thai Descent,0.6178113933291324,0.621863192888008,0.6195337880514936
People of Japanese Descent,People of Vietnamese Descent,0.6196656715178835,0.6146295013419096,0.6167780117172262
People of Japanese Descent,Rural People,0.614005502350753,0.601503429637439,0.6073546688692227
People of Japanese Descent,Shanghainese,0.6123024366212928,0.6202310449662416,0.615922718981038
People of Japanese Descent,Southerners,0.6093993678966665,0.6016661385571734,0.6051376897726
People of Japanese Descent,Straight man,0.602492423346324,0.5820242083529261,0.591614686430858
People of Japanese Descent,Taoists,0.5977886703379438,0.577572707417782,0.5870440458642964
People of Japanese Descent,Teochew People,0.6176562427633938,0.59094277703664,0.6037254522606013
People of Japanese Descent,White Americans,0.6070685587695779,0.5790891526794559,0.5920807037585966
People of Thai Descent,African Americans,0.6102770623233583,0.5763815003073114,0.5923798132655967
People of Thai Descent,Africans,0.6141298508796936,0.5903934804865947,0.6015585876810245
People of Thai Descent,Asexual,0.5900634578951113,0.5763165698929147,0.5826272772563683
People of Thai Descent,Atheists,0.5722012457257745,0.5789162308101594,0.5752315447199121
People of Thai Descent,Beijingers,0.6105138203272453,0.6119497584608885,0.6110456159863716
People of Thai Descent,Bisexual,0.5918431019681132,0.5758668949291577,0.5833601665038329
People of Thai Descent,Black people,0.6129841887329708,0.5966891869347977,0.6040149178013908
People of Thai Descent,Buddhists,0.6000411246310581,0.6000629209138296,0.599781421202046
People of Thai Descent,Christians,0.6093845068262174,0.609896682202816,0.6093037161116417
People of Thai Descent,Europeans,0.6031108083526648,0.5906468300625335,0.5962893468909272
People of Thai Descent,Filipino,0.6194137596610758,0.6088445137067705,0.6135382167532781
People of Thai Descent,Followers of Judaism,0.6159946239213879,0.6175189036689076,0.6165155375681594
People of Thai Descent,Gay,0.5922352729651791,0.5951261868079504,0.5931108873098706
People of Thai Descent,Heterosexual,0.5880528030556676,0.5850814906033602,0.5861776127959742
People of Thai Descent,Hindus,0.5955909626860904,0.5721205631509806,0.583105927062595
People of Thai Descent,Hispanic Americans,0.6124438505906326,0.5873200984282808,0.598999196438344
People of Thai Descent,Homosexual,0.5906627712939495,0.5591490345206548,0.5739682318773557
People of Thai Descent,Hong Kong Residents,0.6096070465805766,0.5823656078223344,0.5954071231595762
People of Thai Descent,Indian,0.6262407132729828,0.629662088838666,0.627741045375102
People of Thai Descent,Jews,0.6092012309326003,0.6008341245424862,0.6047121483402756
People of Thai Descent,Latino Americans,0.6102175172675526,0.5785201497273097,0.5934499231492274
People of Thai Descent,Muslims,0.6028780278423403,0.564010640176443,0.5822218203137064
People of Thai Descent,Non-First Tier City Residents,0.6129411530115244,0.6094756879366994,0.6108985303330484
People of Thai Descent,Non-Heterosexuals,0.6016648090465576,0.5895109237319204,0.595181439965289
People of Thai Descent,Northeasterners,0.6021488821113502,0.5925898377056961,0.5970382753309312
People of Thai Descent,Northerners,0.6055614255700517,0.5916378248920325,0.5982032915961887
People of Thai Descent,Pansexual,0.5983021752502219,0.5755055162304404,0.5859853623748569
People of Thai Descent,People from Chengdu,0.6090700074366713,0.5964491324808433,0.6023856963102634
People of Thai Descent,People from Chongqing,0.6130799870925604,0.6093990091097394,0.6109955347700661
People of Thai Descent,People from Fujian,0.6049831789204013,0.5866056079422677,0.5953385717037952
People of Thai Descent,People from Guangdong,0.6062592894516208,0.5985921750014479,0.6020305457075575
People of Thai Descent,People from Guangzhou and Foshan,0.6105277596885322,0.5912229283243163,0.600375147176604
People of Thai Descent,People from Guizhou,0.6056816036745662,0.5760364827367809,0.590212163079035
People of Thai Descent,People from Hebei,0.6061989090681731,0.578388386457176,0.5917150923920856
People of Thai Descent,People from Heilongjiang,0.6054323439308057,0.5795908964810517,0.591774253384585
People of Thai Descent,People from Henan,0.608507912245963,0.5871204796744992,0.5973148354470612
People of Thai Descent,People from Hubei,0.6171166914177465,0.6021363860303229,0.6091948434546753
People of Thai Descent,People from Hunan,0.6168759568051978,0.6009560283723768,0.6084521678122845
People of Thai Descent,People from Jiangxi,0.6126532092526719,0.5916210735564703,0.6016011434596974
People of Thai Descent,People from Jilin,0.6125928578359303,0.5872690811371192,0.5992180900204749
People of Thai Descent,People from Liaoning,0.6082202150908291,0.5925777235792743,0.5999296778478683
People of Thai Descent,People from Northern Jiangsu,0.6041953294763903,0.5677398368569285,0.5843947337282716
People of Thai Descent,People from Shandong,0.6011153342867274,0.5891017576999212,0.5946173065983097
People of Thai Descent,People from Sichuan,0.6089027913717123,0.5884467261077384,0.5981647687315705
People of Thai Descent,People from Xinjiang,0.6117728170102987,0.5880492912907885,0.5993506253466138
People of Thai Descent,People from Yunnan,0.609390447519333,0.5782953317348773,0.5931226931285772
People of Thai Descent,People from Zhejiang,0.6156565696695746,0.6055601504229722,0.610182985663414
People of Thai Descent,Rural People,0.607327410690413,0.5912856628027188,0.5989093018412825
People of Thai Descent,Shanghainese,0.6121987568873626,0.6151939082604189,0.6134262446715282
People of Thai Descent,Southerners,0.6060437589883805,0.5952657334424637,0.6002794588660146
People of Thai Descent,Straight man,0.5994395384421716,0.5762917643119564,0.5872205668589571
People of Thai Descent,Taoists,0.5926261769987667,0.5695930374505926,0.5804750196212112
People of Thai Descent,Teochew People,0.6099286055552489,0.5809347624900187,0.5947891137642077
People of Thai Descent,White Americans,0.6038768226866955,0.5733414647670892,0.5876001410342596
People of Vietnamese Descent,African Americans,0.6048751011490822,0.5797019115752644,0.591485444649502
People of Vietnamese Descent,Africans,0.6114676151321166,0.595846452543305,0.6029906793911424
People of Vietnamese Descent,Asexual,0.5762089484859081,0.5712725631537892,0.573197132526409
People of Vietnamese Descent,Atheists,0.5618119409291057,0.5759497329525582,0.5683899415103165
People of Vietnamese Descent,Beijingers,0.5982266468306382,0.6075960969345438,0.6026016316894028
People of Vietnamese Descent,Bisexual,0.5787807032465935,0.5711456341324029,0.5744911602433816
People of Vietnamese Descent,Black people,0.5992581459783739,0.5917053649662644,0.5946759571551635
People of Vietnamese Descent,Buddhists,0.5896776533600959,0.5974416458471254,0.5931684282805884
People of Vietnamese Descent,Christians,0.5994267113506794,0.6075216652204593,0.6030040955170989
People of Vietnamese Descent,Europeans,0.5959857760589252,0.5909688676916813,0.5928230087828729
People of Vietnamese Descent,Filipino,0.6073455935524356,0.6053882689886195,0.6057471546034018
People of Vietnamese Descent,Followers of Judaism,0.6077924968971722,0.6170650201755158,0.6120769283261852
People of Vietnamese Descent,Gay,0.5751073059574183,0.5868505401950743,0.5802657389754636
People of Vietnamese Descent,Heterosexual,0.5727263067030546,0.577782784146492,0.5747721319020999
People of Vietnamese Descent,Hindus,0.5933202139826285,0.5760280242258752,0.5839496879596953
People of Vietnamese Descent,Hispanic Americans,0.6045689450074283,0.5873470193455144,0.595126459641116
People of Vietnamese Descent,Homosexual,0.5816169481562532,0.5590362732933052,0.5695679647767026
People of Vietnamese Descent,Hong Kong Residents,0.6111432681835833,0.5911787450668358,0.600609794542903
People of Vietnamese Descent,Indian,0.6106378743261621,0.6221463210357908,0.6160405657270498
People of Vietnamese Descent,Jewish,0.6001106815723082,0.6029806359567575,0.6011677357989053
People of Vietnamese Descent,Jews,0.5981088203455632,0.5974371417736014,0.5974468387042483
People of Vietnamese Descent,Latino Americans,0.6074890110036756,0.5841723733350762,0.5950263965333629
People of Vietnamese Descent,Muslims,0.6068873972183576,0.5734264940644304,0.5889943583902938
People of Vietnamese Descent,Non-First Tier City Residents,0.6061476382972866,0.6114433743916023,0.6084046162151057
People of Vietnamese Descent,Non-Heterosexuals,0.5894157068036935,0.5853771729504361,0.5870000890949193
People of Vietnamese Descent,Northeasterners,0.5948900631141095,0.5934196291934877,0.5937840475922539
People of Vietnamese Descent,Northerners,0.5994137947758039,0.5935607838787531,0.5960691660773336
People of Vietnamese Descent,Pansexual,0.585547662063225,0.5706418275430396,0.5771794184908137
People of Vietnamese Descent,People from Chengdu,0.5981315824350244,0.5943515850394442,0.5958533472986075
People of Vietnamese Descent,People from Chongqing,0.5989255365794119,0.6035965831167456,0.6009263388164665
People of Vietnamese Descent,People from Fujian,0.6029920682612092,0.5930899803460848,0.5976169493538562
People of Vietnamese Descent,People from Guangdong,0.6004812902008946,0.6007276759059592,0.6001329110427336
People of Vietnamese Descent,People from Guangzhou and Foshan,0.6100540841343226,0.5990698015524282,0.6040751050191897
People of Vietnamese Descent,People from Guizhou,0.60711495533134,0.5864120777508225,0.5962224972217974
People of Vietnamese Descent,People from Hebei,0.6122655420164976,0.5921326598063821,0.6016742363128633
People of Vietnamese Descent,People from Heilongjiang,0.603605616577836,0.5864765203680641,0.5944000243158766
People of Vietnamese Descent,People from Henan,0.6076447979316243,0.5945435176866177,0.6006231822837622
People of Vietnamese Descent,People from Hubei,0.6160952856852895,0.6094226121192887,0.6123005532437846
People of Vietnamese Descent,People from Hunan,0.6113647992057459,0.6040709984799226,0.6072503469529607
People of Vietnamese Descent,People from Jiangxi,0.6122598731446833,0.5995049153055464,0.6053609079193502
People of Vietnamese Descent,People from Jilin,0.6123340911571942,0.5959881119548328,0.6035416111468322
People of Vietnamese Descent,People from Liaoning,0.6071162424567673,0.5992319305185918,0.6026902277781455
People of Vietnamese Descent,People from Northern Jiangsu,0.6055760521155137,0.5773870885435842,0.5900790957240467
People of Vietnamese Descent,People from Shandong,0.5975597740556949,0.5937449341783156,0.5951391921466233
People of Vietnamese Descent,People from Sichuan,0.6028762351180244,0.5918483950006657,0.596905291494396
People of Vietnamese Descent,People from Xinjiang,0.6090601215277005,0.5936940026435035,0.6008554189293472
People of Vietnamese Descent,People from Yunnan,0.6030980657583983,0.5816105227599773,0.5917784606879072
People of Vietnamese Descent,People from Zhejiang,0.6123451275957955,0.6103990340247901,0.6108725770480103
People of Vietnamese Descent,People of Thai Descent,0.608435043396476,0.6164797119891796,0.612092600371211
People of Vietnamese Descent,Rural People,0.6047157905995846,0.5975086155673887,0.6007372813665459
People of Vietnamese Descent,Shanghainese,0.5994654929637909,0.6102478397389253,0.6044651077191034
People of Vietnamese Descent,Southerners,0.5995106390899136,0.5973066710645244,0.5979892643434661
People of Vietnamese Descent,Straight man,0.5930381091163744,0.5778007698910577,0.5848117011880117
People of Vietnamese Descent,Taoists,0.5884431415925855,0.5728535880537137,0.5800650783315084
People of Vietnamese Descent,Teochew People,0.6120526468767239,0.5914683073154978,0.6012248621397728
People of Vietnamese Descent,White Americans,0.5973434848616822,0.5748975528686335,0.5852068977223502
People who don't dress up much,African Americans,0.5807149891551459,0.5589601245961447,0.569016320052381
People who don't dress up much,Africans,0.5793717792907427,0.5679034153216107,0.5729444992923459
People who don't dress up much,Asexual,0.5787582803010148,0.5760524780449281,0.5766758373805455
People who don't dress up much,Atheists,0.5577063340574296,0.5750422088849627,0.5656443240693498
People who don't dress up much,Beijingers,0.579567699908286,0.5907760360675265,0.5846947479617688
People who don't dress up much,Bisexual,0.5724606347125116,0.5662542647785611,0.5687707766800683
People who don't dress up much,Black people,0.5796858633449895,0.5743036671008549,0.5760837608007945
