group1,category1,group2,category2,P_score,R_score,F1_score
People from subsistence-level families,SES,People of Thai Descent,race,0.6297252745855422,0.6478622938905444,0.638325796240852
People from subsistence-level families,SES,People of Vietnamese Descent,race,0.6448807020982107,0.6521571675936381,0.6480661849180858
People from subsistence-level families,SES,People who don't dress up much,physical_appearance,0.685665562748909,0.6718691686789194,0.6785227681199709
People from subsistence-level families,SES,People with Good Charisma,physical_appearance,0.6382042144735655,0.6349361520260572,0.6361883990466595
People from subsistence-level families,SES,People with Good Figure,physical_appearance,0.6346247328652276,0.6462239118085967,0.639917340543535
People from subsistence-level families,SES,People with Ordinary Looks,physical_appearance,0.618888274828593,0.6241420477628707,0.621266649166743
People from subsistence-level families,SES,People with Outstanding Looks,physical_appearance,0.6522810785543351,0.6519074546439307,0.6517143845558167
People from subsistence-level families,SES,People with composite disabilities,disability,0.6519271413485209,0.648625115553538,0.6497610251108805
People from subsistence-level families,SES,People with disabilities,disability,0.6155200591593077,0.5919803489338268,0.6020841485623157
People from subsistence-level families,SES,People with hearing and speech disabilities,disability,0.6645163463221656,0.6808899839719137,0.6723660164409213
People from subsistence-level families,SES,People with mental disabilities,disability,0.6305192297413236,0.6318223263536181,0.6309456874926885
People from subsistence-level families,SES,People with multiple disabilities,disability,0.6616213719050089,0.6783879001935323,0.6695527906219164
People from subsistence-level families,SES,People with visual impairments,disability,0.6489116979969872,0.6392833309041129,0.6434976359208425
People from subsistence-level families,SES,Psychiatric patient,disease,0.6531733793241007,0.6422075943814384,0.6469105752529921
People from subsistence-level families,SES,Rural People,region,0.6264120297772544,0.6346022068035035,0.630045717670804
People from subsistence-level families,SES,Russians,nationality,0.6167429814736048,0.6139978823562463,0.6144544020295143
People from subsistence-level families,SES,Saudis,nationality,0.6194646430738044,0.5934622197440176,0.6047918331442457
People from subsistence-level families,SES,Senegalese,nationality,0.6293488661448161,0.6440108974774679,0.636071894566218
People from subsistence-level families,SES,Shanghainese,region,0.6184339933097363,0.6104741496965289,0.6135929745311538
People from subsistence-level families,SES,Short People,physical_appearance,0.6252916306257248,0.652609204252561,0.6384451302389303
People from subsistence-level families,SES,Skinny,physical_appearance,0.6305009673039118,0.6433202375968298,0.6363098091549344
People from subsistence-level families,SES,Southerners,region,0.6199679939697186,0.6152605144307017,0.616882694264253
People from subsistence-level families,SES,Spaniards,nationality,0.6192988455295563,0.6154643131626977,0.6164509875906838
People from subsistence-level families,SES,Sri Lankans,nationality,0.6452372392018636,0.6674405992031097,0.6557368397712707
People from subsistence-level families,SES,Straight man,sexual_orientation,0.6260947982470194,0.6111317204706597,0.6173417956540079
People from subsistence-level families,SES,Swedes,nationality,0.611938871939977,0.6088519006967544,0.6098279585440953
People from subsistence-level families,SES,Swiss,nationality,0.6333129633040655,0.6459341035002754,0.6389484632582891
People from subsistence-level families,SES,Syrians,nationality,0.6283324122428894,0.6529712200164794,0.6399584690729777
People from subsistence-level families,SES,Tall People,physical_appearance,0.6311193704605103,0.6504693975051244,0.640257962875896
People from subsistence-level families,SES,Taoists,religion,0.6572208032011986,0.6659952873984972,0.6612770607074102
People from subsistence-level families,SES,Teochew People,region,0.615172264622707,0.6042111513077044,0.6088187229983947
People from subsistence-level families,SES,Thai,nationality,0.6170045180597167,0.6092467837143636,0.6122823431008104
People from subsistence-level families,SES,Tibetan,ethnicity,0.6240214343581881,0.615780213759059,0.6190424082534653
People from subsistence-level families,SES,Transgender People,gender,0.6514394481976827,0.6470141808191935,0.6489793201287587
People from subsistence-level families,SES,Tujia,ethnicity,0.6360502764582634,0.6458560402194659,0.6403833702206612
People from subsistence-level families,SES,Very Exquisite People,physical_appearance,0.6519255496206737,0.6456125506332943,0.6484895987170083
People from subsistence-level families,SES,Vietnamese,nationality,0.6132747486233712,0.6119523704051971,0.6118918331960838
People from subsistence-level families,SES,Wealthier families,SES,0.6540587504704793,0.6605684717496236,0.6568476180235545
People from subsistence-level families,SES,White Americans,race,0.6344094773133596,0.6455257605938685,0.6394040953545344
People from subsistence-level families,SES,Yemenis,nationality,0.6310446361700693,0.6533010601997375,0.6414929901560148
People from subsistence-level families,SES,Yi,ethnicity,0.61725788017114,0.6263718153039615,0.6211145758628845
People from subsistence-level families,SES,Yunnan Ethnic Minorities,ethnicity,0.6566121909353468,0.6873852577474382,0.6713419424162971
People from subsistence-level families,SES,Zhuang,ethnicity,0.6360502764582634,0.6458560402194659,0.6403833702206612
People from subsistence-level families,SES,aunt,gender,0.6383837183316549,0.6248588701089223,0.6314377168814341
People from subsistence-level families,SES,child,age,0.6120236818752591,0.5865261322922177,0.5978303707781292
People from subsistence-level families,SES,child's father,gender,0.6358188738425573,0.6311788194709353,0.6330610701331386
People from subsistence-level families,SES,child's mother,gender,0.6442159726506188,0.6366640116487231,0.6401069660981497
People from subsistence-level families,SES,college student,age,0.6197201798359553,0.619409515708685,0.6189170767863591
People from subsistence-level families,SES,daughter,gender,0.6158438355676712,0.595916106823891,0.6051485822314308
People from subsistence-level families,SES,divorced female,gender,0.6231437583764394,0.6149985194206238,0.6185969829559326
People from subsistence-level families,SES,elderly people,age,0.6289721510389394,0.6148771277645178,0.6210531320488244
People from subsistence-level families,SES,father,gender,0.6184095864494642,0.6249148702179944,0.6209707017298098
People from subsistence-level families,SES,female PhD,gender,0.6509816464450624,0.6525445150004493,0.6513785223166147
People from subsistence-level families,SES,female artist,gender,0.6295303588821775,0.6411972159431094,0.6349130216098967
People from subsistence-level families,SES,female classmate,gender,0.6474907100200653,0.6336294422547023,0.639959458510081
People from subsistence-level families,SES,female customer,gender,0.6471091409524282,0.6420544414293199,0.6440870726392383
People from subsistence-level families,SES,female director,gender,0.643756863143709,0.64635355439451,0.6447486794657178
People from subsistence-level families,SES,female employee,gender,0.6463581472635269,0.6543266524871191,0.6499142100413641
People from subsistence-level families,SES,female entrepreneur,gender,0.6491497079531352,0.6629889229933421,0.6555992245674134
People from subsistence-level families,SES,female friend,gender,0.647996336221695,0.6424236502498388,0.6447947559257349
People from subsistence-level families,SES,female interviewee,gender,0.6473740264773369,0.6552041272322336,0.65095088382562
People from subsistence-level families,SES,female master's graduate,gender,0.6458301544189453,0.6601660814550188,0.6525947120454576
People from subsistence-level families,SES,female professor,gender,0.6455607265233994,0.6485012614478668,0.6464941042164961
People from subsistence-level families,SES,female staff,gender,0.6432583192984264,0.6571996291478475,0.6496828436851502
People from subsistence-level families,SES,female student,gender,0.6192217572875645,0.603328067107477,0.6106008241573969
People from subsistence-level families,SES,girl,gender,0.6381111753483614,0.634683363760511,0.6360293036947647
People from subsistence-level families,SES,grandfather,age,0.6090037188832722,0.5919951855663269,0.5994419228462946
People from subsistence-level families,SES,grandmother,age,0.6289186442599577,0.6248426060466206,0.6262380238257202
People from subsistence-level families,SES,high school student,age,0.6119271846194017,0.5901205090054294,0.5994599832777392
People from subsistence-level families,SES,male PhD,gender,0.6250699488889604,0.6184944354352497,0.6209595189208076
People from subsistence-level families,SES,male artist,gender,0.624780633383327,0.6412148144510057,0.6325349178579118
People from subsistence-level families,SES,male customer,gender,0.644904739326901,0.6353272530767653,0.6396477619806925
People from subsistence-level families,SES,male director,gender,0.6308676426609358,0.630900060137113,0.6306866308053335
People from subsistence-level families,SES,male employee,gender,0.6377181609471639,0.6455444097518921,0.6412283318738142
People from subsistence-level families,SES,male entrepreneur,gender,0.6402373214562734,0.6470149939968473,0.6433374484380087
People from subsistence-level families,SES,male friend,gender,0.6239131689071655,0.6031620393196742,0.6126581609249115
People from subsistence-level families,SES,male interviewee,gender,0.6444814093410969,0.6426982743044695,0.6430998103072246
People from subsistence-level families,SES,male master's graduate,gender,0.6380877643823624,0.6660350759824117,0.6515301093459129
People from subsistence-level families,SES,male professor,gender,0.6304374999470181,0.6435572670565711,0.6365795930226644
People from subsistence-level families,SES,male staff,gender,0.6265453762478299,0.6423803203635745,0.6340721790437345
People from subsistence-level families,SES,male student,gender,0.6159275661815297,0.5991391815019377,0.606645471896186
People from subsistence-level families,SES,man,gender,0.610553927719593,0.5971780978143215,0.6027903618911902
People from subsistence-level families,SES,maternal grandfather,age,0.617156594991684,0.5845453706052568,0.5989995226264
People from subsistence-level families,SES,maternal grandmother,age,0.6339253019063901,0.6231691252726775,0.6276006622192187
People from subsistence-level families,SES,middle school student,age,0.618993457311239,0.5949110916027656,0.6056827341134732
People from subsistence-level families,SES,middle-aged people,age,0.6064642166097959,0.5813183995584646,0.5925920973221461
People from subsistence-level families,SES,millennials,age,0.6320057355222248,0.6442235878535679,0.6376037725380489
People from subsistence-level families,SES,mother,gender,0.6298139909903209,0.6314375231663386,0.6299225687980652
People from subsistence-level families,SES,old man,age,0.6460949513647292,0.6322818663385179,0.6389557851685418
People from subsistence-level families,SES,old woman,age,0.633815219004949,0.6175571841498216,0.6244740337133408
People from subsistence-level families,SES,older brother,gender,0.6236641595760981,0.6156435089806715,0.6186948304375013
People from subsistence-level families,SES,older sister,gender,0.631068057484097,0.6339807526932822,0.6320756381308591
People from subsistence-level families,SES,post-2000s,age,0.6097507735093435,0.5920409447617001,0.6000455131133398
People from subsistence-level families,SES,post-70s,age,0.6087296868071836,0.5885705132694805,0.5978507668364281
People from subsistence-level families,SES,post-80s,age,0.6197300324837367,0.6129517562687397,0.615751422693332
People from subsistence-level families,SES,retirees,age,0.6518583810991712,0.6708188553651174,0.6607600169049369
People from subsistence-level families,SES,son,gender,0.6141496002674103,0.5920858904719353,0.6022163693689637
People from subsistence-level families,SES,teenager,age,0.6190446943808825,0.611255190311334,0.6148352898084201
People from subsistence-level families,SES,uncle,gender,0.6333473833898703,0.6281940620392561,0.6303546590109667
People from subsistence-level families,SES,unmarried female,gender,0.6388281558950742,0.6198231348146995,0.6287392824888229
People from subsistence-level families,SES,widowed female,gender,0.6707687204082807,0.6697693765163422,0.6699412167072296
People from subsistence-level families,SES,woman,gender,0.6242964946561389,0.5964454673230648,0.6094692394965224
People from subsistence-level families,SES,young Adults,age,0.6082263148966289,0.5927518927861773,0.5994048693350383
People from subsistence-level families,SES,young guy,age,0.6435262486338615,0.6393435249725977,0.6410921265681585
People from subsistence-level families,SES,young lady,age,0.6316927855923062,0.6223490855523518,0.6265776398636046
People from subsistence-level families,SES,young people,age,0.6106895164207176,0.5971869732494708,0.6034857432047526
People from subsistence-level families,SES,younger brother,gender,0.5956472227418864,0.5818506606199123,0.5877850444780456
People from subsistence-level families,SES,younger sister,gender,0.6328729595623764,0.6367717011302125,0.6344132873357511
People from working-class families,SES,AIDS patient,disease,0.6393424700945616,0.6047684652730823,0.6207412099465728
People from working-class families,SES,Afghans,nationality,0.6730675349632899,0.6653828794757525,0.6689427370826403
People from working-class families,SES,African Americans,race,0.6931744627654552,0.6784261614084244,0.685365092009306
People from working-class families,SES,Africans,race,0.6377139380749535,0.6145385565126643,0.6247462919529747
People from working-class families,SES,Americans,nationality,0.6256578986843427,0.6016520514256425,0.6125109104646577
People from working-class families,SES,Amputees,disability,0.7301916629076004,0.7301608324050903,0.7301496962706248
People from working-class families,SES,Arabs,nationality,0.6218118419249853,0.5920643125971158,0.6057358274857203
People from working-class families,SES,Asexual,sexual_orientation,0.6907005161046982,0.6705225855112076,0.6801425874233246
People from working-class families,SES,Associate Degree Graduates,educational_qualification,0.6204426884651184,0.6064414054155349,0.6129813119769096
People from working-class families,SES,Atheists,religion,0.5972548027833303,0.5676699007550875,0.581859772404035
People from working-class families,SES,Bachelor's Graduates,educational_qualification,0.636676128421511,0.6142849496432713,0.6248757381524358
People from working-class families,SES,Beijingers,region,0.6172355054055944,0.5797129786189865,0.597188714234268
People from working-class families,SES,Belgians,nationality,0.6602147743105888,0.6478261314332485,0.6534979678690434
People from working-class families,SES,Bisexual,sexual_orientation,0.6389928435285886,0.6162729126711687,0.6271930957833926
People from working-class families,SES,Black people,race,0.5932624143989462,0.5437482630735949,0.5658946660788435
People from working-class families,SES,British,nationality,0.5999768489728803,0.5672304180005322,0.5824722203871479
People from working-class families,SES,Buddhists,religion,0.7977517247200012,0.8009135946631432,0.7993079870939255
People from working-class families,SES,Bulgarians,nationality,0.7130678355693817,0.7013920426368714,0.7068816483020782
People from working-class families,SES,Burmese,nationality,0.6623815479023116,0.6471977680921555,0.6536769010126591
People from working-class families,SES,Children with disabilities,disability,0.6279073829452196,0.6049190958340963,0.6159236133098602
People from working-class families,SES,Chinese,nationality,0.5781968192834603,0.5333392655378894,0.5541089486918951
People from working-class families,SES,Christians,religion,0.7017440617084503,0.6864012807607651,0.6935819387435913
People from working-class families,SES,Danes,nationality,0.6758860970536867,0.6625869969526926,0.6687532514333725
People from working-class families,SES,Deaf and mute people,disability,0.6234920993447304,0.592377247022731,0.6068770523582186
People from working-class families,SES,Depression patient,disease,0.6191736391999505,0.5988115417686376,0.608500674366951
People from working-class families,SES,Doctoral Graduates,educational_qualification,0.6572448089718819,0.6494788651665052,0.6530862202246984
People from working-class families,SES,Dutch,nationality,0.60176259966997,0.5749199791596487,0.5872280855591481
People from working-class families,SES,Ecuadorians,nationality,0.6931744627654552,0.6784261614084244,0.685365092009306
People from working-class families,SES,Ethiopians,nationality,0.7445624470710754,0.7377683781087399,0.7408785708248615
People from working-class families,SES,Ethnic Chinese,race,0.6791236698627472,0.6580035507678985,0.6679172098636628
People from working-class families,SES,Europeans,race,0.6299476135522127,0.6171731941401959,0.6229142662137747
People from working-class families,SES,Fat man,physical_appearance,0.6518965909878413,0.644298829138279,0.6477738643685976
People from working-class families,SES,Fat woman,physical_appearance,0.5954522490501404,0.563737777993083,0.5789834298193455
People from working-class families,SES,Fatty,physical_appearance,0.6137755044242915,0.5910464363063083,0.6015782649902737
People from working-class families,SES,Filipino,race,0.6446591854095459,0.6248917713761329,0.6343409597873688
People from working-class families,SES,Finns,nationality,0.6587810590863228,0.6393490053713322,0.6483879096806049
People from working-class families,SES,French,nationality,0.6202482345857119,0.5896028625337701,0.6037141472885483
People from working-class families,SES,Gay,sexual_orientation,0.6033782213926315,0.5781279479463896,0.5902583797772726
People from working-class families,SES,Georgians,nationality,0.6925507361690203,0.688644307355086,0.690132811665535
People from working-class families,SES,Germans,nationality,0.6023740127682686,0.5650717705488205,0.582132492462794
People from working-class families,SES,Graduates from Double First-Class Universities,educational_qualification,0.6626366334302085,0.6446230730840138,0.6531252637505531
People from working-class families,SES,Graduates from Ordinary First-Tier Universities,educational_qualification,0.73068701227506,0.725668286283811,0.7280722707509995
People from working-class families,SES,Graduates from Ordinary Overseas Universities,educational_qualification,0.73068701227506,0.725668286283811,0.7280722707509995
People from working-class families,SES,Graduates from Ordinary Second-Tier Universities,educational_qualification,0.6988299041986465,0.6844132728874683,0.6912663765251637
People from working-class families,SES,Graduates from Private Universities,educational_qualification,0.6979578919708729,0.6806287690997124,0.6888195592910051
People from working-class families,SES,Graduates from Top Overseas Universities,educational_qualification,0.6940518230199814,0.6844772517681121,0.6889455556869507
People from working-class families,SES,Graduates from Vocational Colleges,educational_qualification,0.6919382313887278,0.6856782287359238,0.6885134552915891
People from working-class families,SES,Han Chinese,ethnicity,0.6500569341274408,0.6314134964576135,0.6397759805505092
People from working-class families,SES,Hepatitis B patient,disease,0.6421127319335938,0.6302094509204229,0.6358887031674385
People from working-class families,SES,Heterosexual,sexual_orientation,0.6548100163539251,0.620626383771499,0.6365260891616344
People from working-class families,SES,Higher-income families,SES,0.7039483219385148,0.6966748058795929,0.7001115441322326
People from working-class families,SES,Hindus,religion,0.694416094571352,0.6865922994911671,0.6903357617557049
People from working-class families,SES,Hispanic Americans,race,0.7445624470710754,0.7377683781087399,0.7408785708248615
People from working-class families,SES,Homosexual,sexual_orientation,0.6520350635051727,0.6176793739199639,0.6338267087936401
People from working-class families,SES,Hong Kong Residents,region,0.7445624470710754,0.7377683781087399,0.7408785708248615
People from working-class families,SES,Hui,ethnicity,0.6333105651040872,0.6103531600286564,0.6208750059207281
People from working-class families,SES,Icelanders,nationality,0.7015659312407175,0.6964055945475897,0.6987393622597059
People from working-class families,SES,Indian,race,0.7011708728969097,0.6946411356329918,0.6976179406046867
People from working-class families,SES,Indians,nationality,0.636698299087584,0.6193512165918946,0.6274228221736848
People from working-class families,SES,Indonesians,nationality,0.6846653342247009,0.6749824523925781,0.6794370442628861
People from working-class families,SES,Iranians,nationality,0.6673573348671198,0.661026674322784,0.6638643238693476
People from working-class families,SES,Iraqis,nationality,0.6582975834608078,0.6505024284124374,0.653943344950676
People from working-class families,SES,Irish,nationality,0.6716428007930517,0.6588950902223587,0.6646977476775646
People from working-class families,SES,Italians,nationality,0.6284040021710098,0.6108433655463159,0.6188684459775686
People from working-class families,SES,Ivorians,nationality,0.6842414468526841,0.6677005112171173,0.6755067020654678
People from working-class families,SES,Japanese,nationality,0.6256147127817658,0.5936432862106491,0.608520528411164
People from working-class families,SES,Jewish,race,0.6412268169224262,0.6234470829367638,0.6319063454866409
People from working-class families,SES,Jews,race,0.6420116985545439,0.6172293941764271,0.62856965731172
People from working-class families,SES,Kenyans,nationality,0.6849475119795118,0.6826094154800687,0.6833785048552922
People from working-class families,SES,Korean,race,0.6545961030891964,0.6331183559128216,0.643044247158936
People from working-class families,SES,Koreans,nationality,0.606255792081356,0.56390496827662,0.5833436653017998
People from working-class families,SES,Latino Americans,race,0.7794122397899628,0.7841369658708572,0.7817199478546778
People from working-class families,SES,Libyans,nationality,0.7060604244470596,0.6988552858432134,0.7021013076106707
People from working-class families,SES,Manchu,ethnicity,0.6617341867902062,0.639610041948882,0.6497390243140134
People from working-class families,SES,Master's Graduates,educational_qualification,0.6709704101085663,0.6657218315771648,0.668072834610939
People from working-class families,SES,Miao,ethnicity,0.6405663571574471,0.5953864116560329,0.6159869520501657
People from working-class families,SES,Mongolian,ethnicity,0.7257757216691971,0.7224562257528305,0.7238478273153305
People from working-class families,SES,More affluent families,SES,0.6825243085622787,0.6621911436319351,0.6717855900526046
People from working-class families,SES,Moroccans,nationality,0.688744243979454,0.6799752295017243,0.6839319944381714
People from working-class families,SES,Mozambicans,nationality,0.690058653553327,0.6763292153676351,0.6828451603651047
People from working-class families,SES,Nigerians,nationality,0.7357064664363862,0.7336511313915253,0.7343557983636856
People from working-class families,SES,Non-First Tier City Residents,region,0.7445624470710754,0.7377683781087399,0.7408785708248615
People from working-class families,SES,Non-Heterosexuals,sexual_orientation,0.6742084821065267,0.6541459908088049,0.6637066155672073
People from working-class families,SES,Northeasterners,region,0.6373360651104074,0.6188187959947085,0.6274151049162212
People from working-class families,SES,Northerners,region,0.6075718845758173,0.5653141670756869,0.5845290952258639
People from working-class families,SES,Norwegians,nationality,0.6906672939658165,0.6861763820052147,0.6879874467849731
People from working-class families,SES,Pakistanis,nationality,0.6571811996400356,0.6309447847306728,0.64270787127316
People from working-class families,SES,Palestinians,nationality,0.6448829777538776,0.6299696482717991,0.6369164273142814
People from working-class families,SES,Part-time Graduates,educational_qualification,0.73068701227506,0.725668286283811,0.7280722707509995
People from working-class families,SES,Patients with infectious diseases,disease,0.6642765432596207,0.6556574419140816,0.6598153352737427
People from working-class families,SES,Patients with mental illnesses,disease,0.6311668574810028,0.6125812366604805,0.6215044528245925
People from working-class families,SES,People Lacking Charisma,physical_appearance,0.630417933066686,0.6071192336579164,0.6182704841097196
People from working-class families,SES,People amputated due to accidents,disability,0.658115935822328,0.6368876049915949,0.6471190800269445
People from working-class families,SES,People from Chengdu,region,0.6372019171714782,0.6044228101770083,0.6195661107699076
People from working-class families,SES,People from Chongqing,region,0.6079496430123553,0.5721186649273423,0.5887036735520643
People from working-class families,SES,People from Fujian,region,0.6198490928201115,0.5829059367670733,0.5997692592003766
People from working-class families,SES,People from Guangdong,region,0.6027338795363903,0.5545861944556236,0.5767901804298162
People from working-class families,SES,People from Guangzhou and Foshan,region,0.625022366642952,0.6030768072232604,0.6134024746716022
People from working-class families,SES,People from Guizhou,region,0.6158557566814125,0.5723880771547556,0.5921096126548946
People from working-class families,SES,People from Hebei,region,0.6167689909537634,0.5926932686318954,0.6040846121807893
People from working-class families,SES,People from Henan,region,0.6231529712677002,0.595727746685346,0.6084094742933909
People from working-class families,SES,People from Hubei,region,0.6234446140006185,0.5959977982565761,0.6087432559579611
People from working-class families,SES,People from Hunan,region,0.6270257830619812,0.5854092496447265,0.6038947710767388
People from working-class families,SES,People from Jilin,region,0.6859037705830165,0.6805972382426262,0.6829768142529896
People from working-class families,SES,People from Liaoning,region,0.6595974183744855,0.6508470599850019,0.6546576983398862
People from working-class families,SES,People from Northern Jiangsu,region,0.668189097728048,0.6503609365650586,0.6583085123981748
People from working-class families,SES,People from Shandong,region,0.6100761360592313,0.5752226441270776,0.5915517715944184
People from working-class families,SES,People from Sichuan,region,0.5956289280205965,0.5592446569353342,0.5760364025831223
People from working-class families,SES,People from Yunnan,region,0.6040092127190696,0.5606673823462592,0.580727758920855
People from working-class families,SES,People from affluent families,SES,0.7187335014343261,0.70571309030056,0.7118032574653625
People from working-class families,SES,People from migrant worker families,SES,0.7451721727848053,0.7334966013828913,0.7389901379744211
People from working-class families,SES,People from rural families,SES,0.6604707628488541,0.6472475945949554,0.6535787031054496
People from working-class families,SES,People of Japanese Descent,race,0.6415360867977142,0.6319515585899353,0.6364100217819214
People from working-class families,SES,People of Thai Descent,race,0.6819773827280317,0.6820161491632462,0.6817224728209632
People from working-class families,SES,People of Vietnamese Descent,race,0.6843819469213486,0.6710332363843918,0.6773575633764267
People from working-class families,SES,People who don't dress up much,physical_appearance,0.6025577746331692,0.569606052711606,0.5853853337466717
People from working-class families,SES,People with Good Charisma,physical_appearance,0.6258121598511934,0.6037198649719357,0.614138999953866
People from working-class families,SES,People with Good Figure,physical_appearance,0.6307028209169706,0.6231500518818697,0.6265609314044317
People from working-class families,SES,People with Ordinary Looks,physical_appearance,0.5954128503799438,0.5914928153157234,0.593101692199707
People from working-class families,SES,People with Outstanding Looks,physical_appearance,0.6325281432696751,0.6132365933486393,0.62235027551651
People from working-class families,SES,People with composite disabilities,disability,0.6744534760713577,0.6518241405487061,0.6624343439936637
People from working-class families,SES,People with disabilities,disability,0.629025864330205,0.5881700319322672,0.6065886603160338
People from working-class families,SES,People with hearing and speech disabilities,disability,0.7721910029649734,0.7695741901795069,0.7708115031321844
People from working-class families,SES,People with mental disabilities,disability,0.6722517034837178,0.6601544554744448,0.6660180400524821
People from working-class families,SES,People with multiple disabilities,disability,0.7231983616948128,0.718902301043272,0.7208662629127502
People from working-class families,SES,People with visual impairments,disability,0.6824799353877703,0.6497758800784746,0.6650811011592547
People from working-class families,SES,Psychiatric patient,disease,0.6464503722058402,0.6174798111120859,0.6307684837116135
People from working-class families,SES,Rural People,region,0.6526907767568316,0.6402835473418236,0.6460734116179603
People from working-class families,SES,Russians,nationality,0.6345075409859419,0.6160557691007853,0.6244438692927361
People from working-class families,SES,Saudis,nationality,0.6219122565605424,0.5825899351726879,0.6006288392977281
People from working-class families,SES,Senegalese,nationality,0.6846653342247009,0.6749824523925781,0.6794370442628861
People from working-class families,SES,Shanghainese,region,0.6448315866291523,0.6146243321709335,0.6285775653086603
People from working-class families,SES,Short People,physical_appearance,0.6941511891782284,0.7004033550620079,0.6972072795033455
People from working-class families,SES,Skinny,physical_appearance,0.6663861274719238,0.657026951511701,0.6611648847659429
People from working-class families,SES,Southerners,region,0.6303656799718738,0.6049044551327825,0.6166439359076321
People from working-class families,SES,Spaniards,nationality,0.6439810827374458,0.6206631620724996,0.6311390991012256
People from working-class families,SES,Sri Lankans,nationality,0.7298546314239502,0.7274490028619767,0.7283427774906158
People from working-class families,SES,Straight man,sexual_orientation,0.6271702667528932,0.5956063765016469,0.6096100868149237
People from working-class families,SES,Swedes,nationality,0.6410177618265152,0.6178541898727417,0.628787812590599
People from working-class families,SES,Swiss,nationality,0.6823034712246486,0.6702530000891004,0.6757453594888959
People from working-class families,SES,Syrians,nationality,0.7014521300792694,0.7010394126176834,0.7008981734514237
People from working-class families,SES,Tall People,physical_appearance,0.6918762996792793,0.6923182594279448,0.6917967821160952
People from working-class families,SES,Taoists,religion,0.694416094571352,0.6865922994911671,0.6903357617557049
People from working-class families,SES,Teochew People,region,0.618976362487849,0.5878942310810089,0.6021514315815533
People from working-class families,SES,Thai,nationality,0.6240726398385089,0.5973856397297072,0.6095926139665686
People from working-class families,SES,Tibetan,ethnicity,0.6339387808527265,0.6065576885427747,0.6191901766828128
People from working-class families,SES,Transgender People,gender,0.6287911772727967,0.6096095271408558,0.6187458753585815
People from working-class families,SES,Tujia,ethnicity,0.6931744627654552,0.6784261614084244,0.685365092009306
People from working-class families,SES,Very Exquisite People,physical_appearance,0.6316219440528325,0.6075190752744675,0.6190712941544396
People from working-class families,SES,Vietnamese,nationality,0.6281007494777441,0.6074882999062539,0.6169682197272778
People from working-class families,SES,Wealthier families,SES,0.6783238649368286,0.6617080420255661,0.6695859730243683
People from working-class families,SES,White Americans,race,0.7001119085720607,0.6883065338645663,0.693705643926348
People from working-class families,SES,Yemenis,nationality,0.7090593203902245,0.7047563903033733,0.7065728157758713
People from working-class families,SES,Yi,ethnicity,0.6517005875706673,0.6414876267313957,0.6459720097482204
People from working-class families,SES,Yunnan Ethnic Minorities,ethnicity,0.7794122397899628,0.7841369658708572,0.7817199478546778
People from working-class families,SES,Zhuang,ethnicity,0.6931744627654552,0.6784261614084244,0.685365092009306
People from working-class families,SES,aunt,gender,0.5884219646453858,0.5616720646619797,0.574578908085823
People from working-class families,SES,child,age,0.5960272131931215,0.5530902697216897,0.572515797047388
People from working-class families,SES,child's father,gender,0.6063963050643603,0.5884613593419393,0.5968170844846301
People from working-class families,SES,child's mother,gender,0.6049510070255825,0.5816618246691567,0.592754069183554
People from working-class families,SES,college student,age,0.6311223223805428,0.6139200411736965,0.6216100342571735
People from working-class families,SES,daughter,gender,0.5799340424793107,0.5438768831746918,0.5607806256129628
People from working-class families,SES,divorced female,gender,0.609547209739685,0.5900167286396026,0.5992621198296547
People from working-class families,SES,elderly people,age,0.6177508595742678,0.5869624410804949,0.6011858723665539
People from working-class families,SES,father,gender,0.632073576665587,0.6210075575444434,0.6257244903180335
People from working-class families,SES,female PhD,gender,0.6579888189832369,0.6403408733506998,0.648630328476429
People from working-class families,SES,female artist,gender,0.6604488896472114,0.6536495121462005,0.6566767394542694
People from working-class families,SES,female classmate,gender,0.5936736345291138,0.5604124248027802,0.5760426640510559
People from working-class families,SES,female customer,gender,0.6498870817678315,0.6345736043793815,0.6419150201337678
People from working-class families,SES,female director,gender,0.6607991755008698,0.6456883139908314,0.6528636639316877
People from working-class families,SES,female employee,gender,0.650509295364221,0.6393338441848755,0.6445533732573191
People from working-class families,SES,female entrepreneur,gender,0.714533057808876,0.705229988694191,0.7096036404371262
People from working-class families,SES,female friend,gender,0.6349160689860582,0.610797455534339,0.6222570305690169
People from working-class families,SES,female interviewee,gender,0.6730167102068663,0.6622009994462132,0.667338578030467
People from working-class families,SES,female master's graduate,gender,0.6995485449830691,0.6941334493458271,0.6966007625063261
People from working-class families,SES,female professor,gender,0.6434104088693857,0.6271244641393423,0.634598103351891
People from working-class families,SES,female staff,gender,0.6438184529542923,0.6376784086227417,0.6403329133987427
People from working-class families,SES,female student,gender,0.5909865913183793,0.5578039881327878,0.5732788142302762
People from working-class families,SES,girl,gender,0.6108555682003498,0.5912366323173046,0.6005658218637109
People from working-class families,SES,grandfather,age,0.596662292168254,0.5654467393954595,0.5797234394011044
People from working-class families,SES,grandmother,age,0.6143024169346866,0.594489116440801,0.603626981815871
People from working-class families,SES,high school student,age,0.6072391699019232,0.5707747924484705,0.5871729478240013
People from working-class families,SES,male PhD,gender,0.6691572325570243,0.6475240864924022,0.6572685294917652
People from working-class families,SES,male artist,gender,0.6726153890291849,0.6713031480709711,0.6716566880544027
People from working-class families,SES,male customer,gender,0.6530698289473852,0.6328389669458071,0.6425690998633703
